"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","Ba","Bn","Bn_Ba"
"199","18.6","1",0,"n",0,0.119459785027959,3.7,31.7,25,0.215228457834925,0.7,1,1.42857142857143
"200","20","1",0,"n",0,0.13135510680402,3.4,34.2,24,0.230483447571069,0.7,1,1.42857142857143
"201","7.1","2",1,"n",0.3125,0.205730802820876,0.4,19.4,16,0.0581388249819421,0.7,1,1.42857142857143
"202","8.5","2",0.5,"n",0.263157894736842,0.155220048266679,1.3,21.9,19,0.0831983826400026,0.7,1,1.42857142857143
"203","10","2",1,"n",0.294117647058824,0.1963679416803,0.800000000000001,25.4,17,0.112063315447455,0.7,1,1.42857142857143
"204","11.4","2",1,"n",0.263157894736842,0.174732145539291,1.3,24.8,19,0.112063315447455,0.7,1,1.42857142857143
"205","12.8","2",1,"n",0.277777777777778,0.194744079612147,1.1,27.3,18,0.137256635097068,0.7,1,1.42857142857143
"206","14.3","2",1,"n",0.263157894736842,0.18304295332653,1.3,29,19,0.16046578081793,0.7,1,1.42857142857143
"207","15.7","2",1,"n",0.263157894736842,0.186410447030349,1.3,31.3,19,0.184258591645921,0.7,1,1.42857142857143
"208","17.1","2",1,"n",0.2,0.116682613267012,3.3,29.4,25,0.193166338484406,0.7,1,1.42857142857143
"209","18.6","2",1,"n",0.2,0.119459785027959,3.7,31.7,25,0.215228457834925,0.7,1,1.42857142857143
"210","20","2",1,"n",0.208333333333333,0.13135510680402,3.4,34.2,24,0.230483447571069,0.7,1,1.42857142857143
"211","7.1","0",0.272727272727273,"a",0.1875,0.205730802820876,0.4,19.4,16,0.0581388249819421,0.7,1,1.42857142857143
"212","8.5","0",0.111111111111111,"a",0.0526315789473684,0.155220048266679,1.3,21.9,19,0.0831983826400026,0.7,1,1.42857142857143
"213","10","0",0.25,"a",0.176470588235294,0.1963679416803,0.800000000000001,25.4,17,0.112063315447455,0.7,1,1.42857142857143
"214","11.4","0",0.428571428571429,"a",0.315789473684211,0.174732145539291,1.3,24.8,19,0.112063315447455,0.7,1,1.42857142857143
"215","12.8","0",0.384615384615385,"a",0.277777777777778,0.194744079612147,1.1,27.3,18,0.137256635097068,0.7,1,1.42857142857143
"216","14.3","0",0.428571428571429,"a",0.315789473684211,0.18304295332653,1.3,29,19,0.16046578081793,0.7,1,1.42857142857143
"217","15.7","0",0.428571428571429,"a",0.315789473684211,0.186410447030349,1.3,31.3,19,0.184258591645921,0.7,1,1.42857142857143
"218","17.1","0",0.6,"a",0.48,0.116682613267012,3.3,29.4,25,0.193166338484406,0.7,1,1.42857142857143
"219","18.6","0",0.6,"a",0.48,0.119459785027959,3.7,31.7,25,0.215228457834925,0.7,1,1.42857142857143
"220","20","0",0.578947368421053,"a",0.458333333333333,0.13135510680402,3.4,34.2,24,0.230483447571069,0.7,1,1.42857142857143
"221","7.1","1",0.0909090909090909,"a",0.0625,0.205730802820876,0.4,19.4,16,0.0581388249819421,0.7,1,1.42857142857143
"222","8.5","1",0.111111111111111,"a",0.0526315789473684,0.155220048266679,1.3,21.9,19,0.0831983826400026,0.7,1,1.42857142857143
"223","10","1",0.25,"a",0.176470588235294,0.1963679416803,0.800000000000001,25.4,17,0.112063315447455,0.7,1,1.42857142857143
"224","11.4","1",0.0714285714285714,"a",0.0526315789473684,0.174732145539291,1.3,24.8,19,0.112063315447455,0.7,1,1.42857142857143
"225","12.8","1",0.0769230769230769,"a",0.0555555555555556,0.194744079612147,1.1,27.3,18,0.137256635097068,0.7,1,1.42857142857143
"226","14.3","1",0.0714285714285714,"a",0.0526315789473684,0.18304295332653,1.3,29,19,0.16046578081793,0.7,1,1.42857142857143
"227","15.7","1",0.0714285714285714,"a",0.0526315789473684,0.186410447030349,1.3,31.3,19,0.184258591645921,0.7,1,1.42857142857143
"228","17.1","1",0.05,"a",0.04,0.116682613267012,3.3,29.4,25,0.193166338484406,0.7,1,1.42857142857143
"229","18.6","1",0.05,"a",0.04,0.119459785027959,3.7,31.7,25,0.215228457834925,0.7,1,1.42857142857143
"230","20","1",0.0526315789473684,"a",0.0416666666666667,0.13135510680402,3.4,34.2,24,0.230483447571069,0.7,1,1.42857142857143
"231","7.1","2",0.636363636363636,"a",0.4375,0.205730802820876,0.4,19.4,16,0.0581388249819421,0.7,1,1.42857142857143
"232","8.5","2",0.777777777777778,"a",0.368421052631579,0.155220048266679,1.3,21.9,19,0.0831983826400026,0.7,1,1.42857142857143
"233","10","2",0.5,"a",0.352941176470588,0.1963679416803,0.800000000000001,25.4,17,0.112063315447455,0.7,1,1.42857142857143
"234","11.4","2",0.5,"a",0.368421052631579,0.174732145539291,1.3,24.8,19,0.112063315447455,0.7,1,1.42857142857143
"235","12.8","2",0.538461538461538,"a",0.388888888888889,0.194744079612147,1.1,27.3,18,0.137256635097068,0.7,1,1.42857142857143
"236","14.3","2",0.5,"a",0.368421052631579,0.18304295332653,1.3,29,19,0.16046578081793,0.7,1,1.42857142857143
"237","15.7","2",0.5,"a",0.368421052631579,0.186410447030349,1.3,31.3,19,0.184258591645921,0.7,1,1.42857142857143
"238","17.1","2",0.35,"a",0.28,0.116682613267012,3.3,29.4,25,0.193166338484406,0.7,1,1.42857142857143
"239","18.6","2",0.35,"a",0.28,0.119459785027959,3.7,31.7,25,0.215228457834925,0.7,1,1.42857142857143
"240","20","2",0.368421052631579,"a",0.291666666666667,0.13135510680402,3.4,34.2,24,0.230483447571069,0.7,1,1.42857142857143
"241","7.1","0",0,"n",0,0.254417085444536,0.100000000000001,20,13,0.0595301993804354,0.9,1,1.11111111111111
"242","8.5","0",0.5,"n",0.263157894736842,0.144386910508839,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"243","10","0",0,"n",0,0.199163583865199,0.6,25.7,16,0.112729240671452,0.9,1,1.11111111111111
"244","11.4","0",0,"n",0,0.206585920433097,1.1,25.8,16,0.114734110056427,0.9,1,1.11111111111111
"245","12.8","0",0,"n",0,0.2540952944292,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"246","14.3","0",0,"n",0,0.283645896741476,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"247","15.7","0",0.444444444444444,"n",0.235294117647059,0.197054420477285,1.2,32.9,17,0.193742425366959,0.9,1,1.11111111111111
"248","17.1","0",0.375,"n",0.1875,0.219589568455476,0.899999999999999,35.5,16,0.21332296355735,0.9,1,1.11111111111111
"249","18.6","0",0,"n",0,0.225444825774511,1.1,38,16,0.230483447571069,0.9,1,1.11111111111111
"250","20","0",0,"n",0,0.191077400550585,1.6,38.9,18,0.240393775384453,0.9,1,1.11111111111111
"251","7.1","1",0,"n",0,0.254417085444536,0.100000000000001,20,13,0.0595301993804354,0.9,1,1.11111111111111
"252","8.5","1",0,"n",0,0.144386910508839,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"253","10","1",0,"n",0,0.199163583865199,0.6,25.7,16,0.112729240671452,0.9,1,1.11111111111111
"254","11.4","1",0,"n",0,0.206585920433097,1.1,25.8,16,0.114734110056427,0.9,1,1.11111111111111
"255","12.8","1",0,"n",0,0.2540952944292,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"256","14.3","1",0,"n",0,0.283645896741476,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"257","15.7","1",0,"n",0,0.197054420477285,1.2,32.9,17,0.193742425366959,0.9,1,1.11111111111111
"258","17.1","1",0,"n",0,0.219589568455476,0.899999999999999,35.5,16,0.21332296355735,0.9,1,1.11111111111111
"259","18.6","1",0,"n",0,0.225444825774511,1.1,38,16,0.230483447571069,0.9,1,1.11111111111111
"260","20","1",0,"n",0,0.191077400550585,1.6,38.9,18,0.240393775384453,0.9,1,1.11111111111111
"261","7.1","2",1,"n",0.384615384615385,0.254417085444536,0.100000000000001,20,13,0.0595301993804354,0.9,1,1.11111111111111
"262","8.5","2",0.5,"n",0.263157894736842,0.144386910508839,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"263","10","2",1,"n",0.5,0.199163583865199,0.6,25.7,16,0.112729240671452,0.9,1,1.11111111111111
"264","11.4","2",1,"n",0.3125,0.206585920433097,1.1,25.8,16,0.114734110056427,0.9,1,1.11111111111111
"265","12.8","2",1,"n",0.357142857142857,0.2540952944292,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"266","14.3","2",1,"n",0.384615384615385,0.283645896741476,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"267","15.7","2",0.555555555555556,"n",0.294117647058824,0.197054420477285,1.2,32.9,17,0.193742425366959,0.9,1,1.11111111111111
"268","17.1","2",0.625,"n",0.3125,0.219589568455476,0.899999999999999,35.5,16,0.21332296355735,0.9,1,1.11111111111111
"269","18.6","2",1,"n",0.3125,0.225444825774511,1.1,38,16,0.230483447571069,0.9,1,1.11111111111111
"270","20","2",1,"n",0.277777777777778,0.191077400550585,1.6,38.9,18,0.240393775384453,0.9,1,1.11111111111111
"271","7.1","0",0,"a",0,0.254417085444536,0.100000000000001,20,13,0.0595301993804354,0.9,1,1.11111111111111
"272","8.5","0",0.111111111111111,"a",0.0526315789473684,0.144386910508839,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"273","10","0",0.375,"a",0.1875,0.199163583865199,0.6,25.7,16,0.112729240671452,0.9,1,1.11111111111111
"274","11.4","0",0.272727272727273,"a",0.1875,0.206585920433097,1.1,25.8,16,0.114734110056427,0.9,1,1.11111111111111
"275","12.8","0",0.111111111111111,"a",0.0714285714285714,0.2540952944292,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"276","14.3","0",0,"a",0,0.283645896741476,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"277","15.7","0",0,"a",0,0.197054420477285,1.2,32.9,17,0.193742425366959,0.9,1,1.11111111111111
"278","17.1","0",0,"a",0,0.219589568455476,0.899999999999999,35.5,16,0.21332296355735,0.9,1,1.11111111111111
"279","18.6","0",0.272727272727273,"a",0.1875,0.225444825774511,1.1,38,16,0.230483447571069,0.9,1,1.11111111111111
"280","20","0",0.384615384615385,"a",0.277777777777778,0.191077400550585,1.6,38.9,18,0.240393775384453,0.9,1,1.11111111111111
"281","7.1","1",0.125,"a",0.0769230769230769,0.254417085444536,0.100000000000001,20,13,0.0595301993804354,0.9,1,1.11111111111111
"282","8.5","1",0.111111111111111,"a",0.0526315789473684,0.144386910508839,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"283","10","1",0.125,"a",0.0625,0.199163583865199,0.6,25.7,16,0.112729240671452,0.9,1,1.11111111111111
"284","11.4","1",0.0909090909090909,"a",0.0625,0.206585920433097,1.1,25.8,16,0.114734110056427,0.9,1,1.11111111111111
"285","12.8","1",0.111111111111111,"a",0.0714285714285714,0.2540952944292,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"286","14.3","1",0.125,"a",0.0769230769230769,0.283645896741476,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"287","15.7","1",0.125,"a",0.0588235294117647,0.197054420477285,1.2,32.9,17,0.193742425366959,0.9,1,1.11111111111111
"288","17.1","1",0.125,"a",0.0625,0.219589568455476,0.899999999999999,35.5,16,0.21332296355735,0.9,1,1.11111111111111
"289","18.6","1",0.0909090909090909,"a",0.0625,0.225444825774511,1.1,38,16,0.230483447571069,0.9,1,1.11111111111111
"290","20","1",0.0769230769230769,"a",0.0555555555555556,0.191077400550585,1.6,38.9,18,0.240393775384453,0.9,1,1.11111111111111
"291","7.1","2",0.875,"a",0.538461538461538,0.254417085444536,0.100000000000001,20,13,0.0595301993804354,0.9,1,1.11111111111111
"292","8.5","2",0.777777777777778,"a",0.368421052631579,0.144386910508839,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"293","10","2",0.5,"a",0.25,0.199163583865199,0.6,25.7,16,0.112729240671452,0.9,1,1.11111111111111
"294","11.4","2",0.636363636363636,"a",0.4375,0.206585920433097,1.1,25.8,16,0.114734110056427,0.9,1,1.11111111111111
"295","12.8","2",0.777777777777778,"a",0.5,0.2540952944292,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"296","14.3","2",0.875,"a",0.538461538461538,0.283645896741476,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"297","15.7","2",0.875,"a",0.411764705882353,0.197054420477285,1.2,32.9,17,0.193742425366959,0.9,1,1.11111111111111
"298","17.1","2",0.875,"a",0.4375,0.219589568455476,0.899999999999999,35.5,16,0.21332296355735,0.9,1,1.11111111111111
"299","18.6","2",0.636363636363636,"a",0.4375,0.225444825774511,1.1,38,16,0.230483447571069,0.9,1,1.11111111111111
"300","20","2",0.538461538461538,"a",0.388888888888889,0.191077400550585,1.6,38.9,18,0.240393775384453,0.9,1,1.11111111111111
"301","7.1","0",0.767857142857143,"n",0.728813559322034,0.016763553644195,8.6,0,59,0.0218258889746837,1,0.1,0.1
"302","8.5","0",0.785714285714286,"n",0.745762711864407,0.0198259102524968,10.3,0,59,0.0289696326703061,1,0.1,0.1
"303","10","0",0.785714285714286,"n",0.745762711864407,0.0215620349142936,10.9,0,59,0.0349100257424548,1,0.1,0.1
"304","11.4","0",0.785714285714286,"n",0.745762711864407,0.0242462694111717,11.2,0,59,0.0387502500907519,1,0.1,0.1
"305","12.8","0",0.785714285714286,"n",0.745762711864407,0.025709099477677,11.9,0,59,0.0474832011414894,1,0.1,0.1
"306","14.3","0",0.785714285714286,"n",0.745762711864407,0.0270866286929116,13.5,0,59,0.0609610677654568,1,0.1,0.1
"307","15.7","0",0.785714285714286,"n",0.745762711864407,0.0283976558310624,14.6,0,59,0.0736734695306137,1,0.1,0.1
"308","17.1","0",0.785714285714286,"n",0.745762711864407,0.0292915495428769,15.3,0,59,0.0855629456458519,1,0.1,0.1
"309","18.6","0",0.785714285714286,"n",0.745762711864407,0.030630012039039,16.3,0,59,0.0997011055684336,1,0.1,0.1
"310","20","0",0.785714285714286,"n",0.745762711864407,0.0315777955207728,17.4,0,59,0.115431940059672,1,0.1,0.1
"311","7.1","1",0.125,"n",0.11864406779661,0.016763553644195,8.6,0,59,0.0218258889746837,1,0.1,0.1
"312","8.5","1",0.0892857142857143,"n",0.0847457627118644,0.0198259102524968,10.3,0,59,0.0289696326703061,1,0.1,0.1
"313","10","1",0.0892857142857143,"n",0.0847457627118644,0.0215620349142936,10.9,0,59,0.0349100257424548,1,0.1,0.1
"314","11.4","1",0.0892857142857143,"n",0.0847457627118644,0.0242462694111717,11.2,0,59,0.0387502500907519,1,0.1,0.1
"315","12.8","1",0.0892857142857143,"n",0.0847457627118644,0.025709099477677,11.9,0,59,0.0474832011414894,1,0.1,0.1
"316","14.3","1",0.0892857142857143,"n",0.0847457627118644,0.0270866286929116,13.5,0,59,0.0609610677654568,1,0.1,0.1
"317","15.7","1",0.0892857142857143,"n",0.0847457627118644,0.0283976558310624,14.6,0,59,0.0736734695306137,1,0.1,0.1
"318","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.0292915495428769,15.3,0,59,0.0855629456458519,1,0.1,0.1
"319","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.030630012039039,16.3,0,59,0.0997011055684336,1,0.1,0.1
"320","20","1",0.0892857142857143,"n",0.0847457627118644,0.0315777955207728,17.4,0,59,0.115431940059672,1,0.1,0.1
"321","7.1","2",0.107142857142857,"n",0.101694915254237,0.016763553644195,8.6,0,59,0.0218258889746837,1,0.1,0.1
"322","8.5","2",0.125,"n",0.11864406779661,0.0198259102524968,10.3,0,59,0.0289696326703061,1,0.1,0.1
"323","10","2",0.125,"n",0.11864406779661,0.0215620349142936,10.9,0,59,0.0349100257424548,1,0.1,0.1
"324","11.4","2",0.125,"n",0.11864406779661,0.0242462694111717,11.2,0,59,0.0387502500907519,1,0.1,0.1
"325","12.8","2",0.125,"n",0.11864406779661,0.025709099477677,11.9,0,59,0.0474832011414894,1,0.1,0.1
"326","14.3","2",0.125,"n",0.11864406779661,0.0270866286929116,13.5,0,59,0.0609610677654568,1,0.1,0.1
"327","15.7","2",0.125,"n",0.11864406779661,0.0283976558310624,14.6,0,59,0.0736734695306137,1,0.1,0.1
"328","17.1","2",0.125,"n",0.11864406779661,0.0292915495428769,15.3,0,59,0.0855629456458519,1,0.1,0.1
"329","18.6","2",0.125,"n",0.11864406779661,0.030630012039039,16.3,0,59,0.0997011055684336,1,0.1,0.1
"330","20","2",0.125,"n",0.11864406779661,0.0315777955207728,17.4,0,59,0.115431940059672,1,0.1,0.1
"331","7.1","0",0,"a",0,0.016763553644195,8.6,0,59,0.0218258889746837,1,0.1,0.1
"332","8.5","0",0,"a",0,0.0198259102524968,10.3,0,59,0.0289696326703061,1,0.1,0.1
"333","10","0",0,"a",0,0.0215620349142936,10.9,0,59,0.0349100257424548,1,0.1,0.1
"334","11.4","0",0,"a",0,0.0242462694111717,11.2,0,59,0.0387502500907519,1,0.1,0.1
"335","12.8","0",0,"a",0,0.025709099477677,11.9,0,59,0.0474832011414894,1,0.1,0.1
"336","14.3","0",0,"a",0,0.0270866286929116,13.5,0,59,0.0609610677654568,1,0.1,0.1
"337","15.7","0",0,"a",0,0.0283976558310624,14.6,0,59,0.0736734695306137,1,0.1,0.1
"338","17.1","0",0,"a",0,0.0292915495428769,15.3,0,59,0.0855629456458519,1,0.1,0.1
"339","18.6","0",0,"a",0,0.030630012039039,16.3,0,59,0.0997011055684336,1,0.1,0.1
"340","20","0",0,"a",0,0.0315777955207728,17.4,0,59,0.115431940059672,1,0.1,0.1
"341","7.1","1",0,"a",0,0.016763553644195,8.6,0,59,0.0218258889746837,1,0.1,0.1
"342","8.5","1",0,"a",0,0.0198259102524968,10.3,0,59,0.0289696326703061,1,0.1,0.1
"343","10","1",0,"a",0,0.0215620349142936,10.9,0,59,0.0349100257424548,1,0.1,0.1
"344","11.4","1",0,"a",0,0.0242462694111717,11.2,0,59,0.0387502500907519,1,0.1,0.1
"345","12.8","1",0,"a",0,0.025709099477677,11.9,0,59,0.0474832011414894,1,0.1,0.1
"346","14.3","1",0,"a",0,0.0270866286929116,13.5,0,59,0.0609610677654568,1,0.1,0.1
"347","15.7","1",0,"a",0,0.0283976558310624,14.6,0,59,0.0736734695306137,1,0.1,0.1
"348","17.1","1",0,"a",0,0.0292915495428769,15.3,0,59,0.0855629456458519,1,0.1,0.1
"349","18.6","1",0,"a",0,0.030630012039039,16.3,0,59,0.0997011055684336,1,0.1,0.1
"350","20","1",0,"a",0,0.0315777955207728,17.4,0,59,0.115431940059672,1,0.1,0.1
"351","7.1","2",1,"a",0.0508474576271186,0.016763553644195,8.6,0,59,0.0218258889746837,1,0.1,0.1
"352","8.5","2",1,"a",0.0508474576271186,0.0198259102524968,10.3,0,59,0.0289696326703061,1,0.1,0.1
"353","10","2",1,"a",0.0508474576271186,0.0215620349142936,10.9,0,59,0.0349100257424548,1,0.1,0.1
"354","11.4","2",1,"a",0.0508474576271186,0.0242462694111717,11.2,0,59,0.0387502500907519,1,0.1,0.1
"355","12.8","2",1,"a",0.0508474576271186,0.025709099477677,11.9,0,59,0.0474832011414894,1,0.1,0.1
"356","14.3","2",1,"a",0.0508474576271186,0.0270866286929116,13.5,0,59,0.0609610677654568,1,0.1,0.1
"357","15.7","2",1,"a",0.0508474576271186,0.0283976558310624,14.6,0,59,0.0736734695306137,1,0.1,0.1
"358","17.1","2",1,"a",0.0508474576271186,0.0292915495428769,15.3,0,59,0.0855629456458519,1,0.1,0.1
"359","18.6","2",1,"a",0.0508474576271186,0.030630012039039,16.3,0,59,0.0997011055684336,1,0.1,0.1
"360","20","2",1,"a",0.0508474576271186,0.0315777955207728,17.4,0,59,0.115431940059672,1,0.1,0.1
"361","7.1","0",0.518518518518518,"n",0.451612903225806,0.0747294491061943,3.1,14.4,31,0.0486627661746853,1,0.3,0.3
"362","8.5","0",0.5,"n",0.444444444444444,0.115996957152171,2.9,18.4,27,0.0720462380582391,1,0.3,0.3
"363","10","0",0.444444444444444,"n",0.363636363636364,0.170752033888957,1.9,22.9,22,0.101598148942839,1,0.3,0.3
"364","11.4","0",0.428571428571429,"n",0.375,0.155503215041736,1.9,22.6,24,0.105479116088657,1,0.3,0.3
"365","12.8","0",0.818181818181818,"n",0.76271186440678,0.0163436984682302,12,0,59,0.0478786262215596,1,0.3,0.3
"366","14.3","0",0.555555555555556,"n",0.5,0.111197175282435,4,22.5,30,0.138634548269411,1,0.3,0.3
"367","15.7","0",0.612903225806452,"n",0.558823529411765,0.0900714463124515,5.8,20.9,34,0.148256093072167,1,0.3,0.3
"368","17.1","0",0.818181818181818,"n",0.76271186440678,0.0186325931559662,15.4,0,59,0.086154764750062,1,0.3,0.3
"369","18.6","0",0.851851851851852,"n",0.779661016949153,0.0200089360451059,17.3,0,59,0.0977985220543519,1,0.3,0.3
"370","20","0",0.818181818181818,"n",0.76271186440678,0.0200372129539307,17.3,0,59,0.116103629667736,1,0.3,0.3
"371","7.1","1",0.222222222222222,"n",0.193548387096774,0.0747294491061943,3.1,14.4,31,0.0486627661746853,1,0.3,0.3
"372","8.5","1",0.208333333333333,"n",0.185185185185185,0.115996957152171,2.9,18.4,27,0.0720462380582391,1,0.3,0.3
"373","10","1",0.166666666666667,"n",0.136363636363636,0.170752033888957,1.9,22.9,22,0.101598148942839,1,0.3,0.3
"374","11.4","1",0.238095238095238,"n",0.208333333333333,0.155503215041736,1.9,22.6,24,0.105479116088657,1,0.3,0.3
"375","12.8","1",0.0545454545454545,"n",0.0508474576271186,0.0163436984682302,12,0,59,0.0478786262215596,1,0.3,0.3
"376","14.3","1",0.185185185185185,"n",0.166666666666667,0.111197175282435,4,22.5,30,0.138634548269411,1,0.3,0.3
"377","15.7","1",0.129032258064516,"n",0.117647058823529,0.0900714463124515,5.8,20.9,34,0.148256093072167,1,0.3,0.3
"378","17.1","1",0.0545454545454545,"n",0.0508474576271186,0.0186325931559662,15.4,0,59,0.086154764750062,1,0.3,0.3
"379","18.6","1",0.0185185185185185,"n",0.0169491525423729,0.0200089360451059,17.3,0,59,0.0977985220543519,1,0.3,0.3
"380","20","1",0.0545454545454545,"n",0.0508474576271186,0.0200372129539307,17.3,0,59,0.116103629667736,1,0.3,0.3
"381","7.1","2",0.259259259259259,"n",0.225806451612903,0.0747294491061943,3.1,14.4,31,0.0486627661746853,1,0.3,0.3
"382","8.5","2",0.291666666666667,"n",0.259259259259259,0.115996957152171,2.9,18.4,27,0.0720462380582391,1,0.3,0.3
"383","10","2",0.388888888888889,"n",0.318181818181818,0.170752033888957,1.9,22.9,22,0.101598148942839,1,0.3,0.3
"384","11.4","2",0.333333333333333,"n",0.291666666666667,0.155503215041736,1.9,22.6,24,0.105479116088657,1,0.3,0.3
"385","12.8","2",0.127272727272727,"n",0.11864406779661,0.0163436984682302,12,0,59,0.0478786262215596,1,0.3,0.3
"386","14.3","2",0.259259259259259,"n",0.233333333333333,0.111197175282435,4,22.5,30,0.138634548269411,1,0.3,0.3
"387","15.7","2",0.258064516129032,"n",0.235294117647059,0.0900714463124515,5.8,20.9,34,0.148256093072167,1,0.3,0.3
