"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","Ba","Bn","Bn_Ba"
"388","17.1","2",0.127272727272727,"n",0.11864406779661,0.0186325931559662,15.4,0,59,0.086154764750062,1,0.3,0.3
"389","18.6","2",0.12962962962963,"n",0.11864406779661,0.0200089360451059,17.3,0,59,0.0977985220543519,1,0.3,0.3
"390","20","2",0.127272727272727,"n",0.11864406779661,0.0200372129539307,17.3,0,59,0.116103629667736,1,0.3,0.3
"391","7.1","0",0,"a",0,0.0747294491061943,3.1,14.4,31,0.0486627661746853,1,0.3,0.3
"392","8.5","0",0,"a",0,0.115996957152171,2.9,18.4,27,0.0720462380582391,1,0.3,0.3
"393","10","0",0,"a",0,0.170752033888957,1.9,22.9,22,0.101598148942839,1,0.3,0.3
"394","11.4","0",0,"a",0,0.155503215041736,1.9,22.6,24,0.105479116088657,1,0.3,0.3
"395","12.8","0",0,"a",0,0.0163436984682302,12,0,59,0.0478786262215596,1,0.3,0.3
"396","14.3","0",0,"a",0,0.111197175282435,4,22.5,30,0.138634548269411,1,0.3,0.3
"397","15.7","0",0,"a",0,0.0900714463124515,5.8,20.9,34,0.148256093072167,1,0.3,0.3
"398","17.1","0",0,"a",0,0.0186325931559662,15.4,0,59,0.086154764750062,1,0.3,0.3
"399","18.6","0",0,"a",0,0.0200089360451059,17.3,0,59,0.0977985220543519,1,0.3,0.3
"400","20","0",0,"a",0,0.0200372129539307,17.3,0,59,0.116103629667736,1,0.3,0.3
"401","7.1","1",0.75,"a",0.0967741935483871,0.0747294491061943,3.1,14.4,31,0.0486627661746853,1,0.3,0.3
"402","8.5","1",0,"a",0,0.115996957152171,2.9,18.4,27,0.0720462380582391,1,0.3,0.3
"403","10","1",0,"a",0,0.170752033888957,1.9,22.9,22,0.101598148942839,1,0.3,0.3
"404","11.4","1",0,"a",0,0.155503215041736,1.9,22.6,24,0.105479116088657,1,0.3,0.3
"405","12.8","1",0,"a",0,0.0163436984682302,12,0,59,0.0478786262215596,1,0.3,0.3
"406","14.3","1",0,"a",0,0.111197175282435,4,22.5,30,0.138634548269411,1,0.3,0.3
"407","15.7","1",0,"a",0,0.0900714463124515,5.8,20.9,34,0.148256093072167,1,0.3,0.3
"408","17.1","1",0,"a",0,0.0186325931559662,15.4,0,59,0.086154764750062,1,0.3,0.3
"409","18.6","1",0,"a",0,0.0200089360451059,17.3,0,59,0.0977985220543519,1,0.3,0.3
"410","20","1",0,"a",0,0.0200372129539307,17.3,0,59,0.116103629667736,1,0.3,0.3
"411","7.1","2",0.25,"a",0.032258064516129,0.0747294491061943,3.1,14.4,31,0.0486627661746853,1,0.3,0.3
"412","8.5","2",1,"a",0.111111111111111,0.115996957152171,2.9,18.4,27,0.0720462380582391,1,0.3,0.3
"413","10","2",1,"a",0.181818181818182,0.170752033888957,1.9,22.9,22,0.101598148942839,1,0.3,0.3
"414","11.4","2",1,"a",0.125,0.155503215041736,1.9,22.6,24,0.105479116088657,1,0.3,0.3
"415","12.8","2",1,"a",0.0677966101694915,0.0163436984682302,12,0,59,0.0478786262215596,1,0.3,0.3
"416","14.3","2",1,"a",0.1,0.111197175282435,4,22.5,30,0.138634548269411,1,0.3,0.3
"417","15.7","2",1,"a",0.0882352941176471,0.0900714463124515,5.8,20.9,34,0.148256093072167,1,0.3,0.3
"418","17.1","2",1,"a",0.0677966101694915,0.0186325931559662,15.4,0,59,0.086154764750062,1,0.3,0.3
"419","18.6","2",1,"a",0.0847457627118644,0.0200089360451059,17.3,0,59,0.0977985220543519,1,0.3,0.3
"420","20","2",1,"a",0.0677966101694915,0.0200372129539307,17.3,0,59,0.116103629667736,1,0.3,0.3
"421","7.1","0",0.2,"n",0.166666666666667,0.188209396002683,0.800000000000001,19,18,0.0581388249819421,1,0.5,0.5
"422","8.5","0",0.5,"n",0.380952380952381,0.157299252467659,1.7,21.1,21,0.0808905333153078,1,0.5,0.5
"423","10","0",0.529411764705882,"n",0.409090909090909,0.148398377456667,1.9,22.9,22,0.101598148942839,1,0.5,0.5
"424","11.4","0",0.4,"n",0.347826086956522,0.141839226047844,1.7,23.2,23,0.108094676305006,1,0.5,0.5
"425","12.8","0",0.294117647058824,"n",0.25,0.183319863751123,1.1,26.7,20,0.137256635097068,1,0.5,0.5
"426","14.3","0",0.565217391304348,"n",0.481481481481481,0.112309570548683,3.4,24.8,27,0.148256093072167,1,0.5,0.5
"427","15.7","0",0.652173913043478,"n",0.535714285714286,0.108232025992004,4.5,26,28,0.171671818550309,1,0.5,0.5
"428","17.1","0",0.68,"n",0.566666666666667,0.0956388613151272,5.1,25.8,30,0.183034129130455,1,0.5,0.5
"429","18.6","0",0.703703703703704,"n",0.59375,0.0855973699896451,5.4,25.1,32,0.191424223305194,1,0.5,0.5
"430","20","0",0.714285714285714,"n",0.606060606060606,0.0796723162240398,5.9,25.8,33,0.208375335695202,1,0.5,0.5
"431","7.1","1",0.333333333333333,"n",0.277777777777778,0.188209396002683,0.800000000000001,19,18,0.0581388249819421,1,0.5,0.5
"432","8.5","1",0.0625,"n",0.0476190476190476,0.157299252467659,1.7,21.1,21,0.0808905333153078,1,0.5,0.5
"433","10","1",0.0588235294117647,"n",0.0454545454545455,0.148398377456667,1.9,22.9,22,0.101598148942839,1,0.5,0.5
"434","11.4","1",0.25,"n",0.217391304347826,0.141839226047844,1.7,23.2,23,0.108094676305006,1,0.5,0.5
"435","12.8","1",0.294117647058824,"n",0.25,0.183319863751123,1.1,26.7,20,0.137256635097068,1,0.5,0.5
"436","14.3","1",0.130434782608696,"n",0.111111111111111,0.112309570548683,3.4,24.8,27,0.148256093072167,1,0.5,0.5
"437","15.7","1",0.0434782608695652,"n",0.0357142857142857,0.108232025992004,4.5,26,28,0.171671818550309,1,0.5,0.5
"438","17.1","1",0.04,"n",0.0333333333333333,0.0956388613151272,5.1,25.8,30,0.183034129130455,1,0.5,0.5
"439","18.6","1",0,"n",0,0.0855973699896451,5.4,25.1,32,0.191424223305194,1,0.5,0.5
"440","20","1",0.0357142857142857,"n",0.0303030303030303,0.0796723162240398,5.9,25.8,33,0.208375335695202,1,0.5,0.5
"441","7.1","2",0.466666666666667,"n",0.388888888888889,0.188209396002683,0.800000000000001,19,18,0.0581388249819421,1,0.5,0.5
"442","8.5","2",0.4375,"n",0.333333333333333,0.157299252467659,1.7,21.1,21,0.0808905333153078,1,0.5,0.5
"443","10","2",0.411764705882353,"n",0.318181818181818,0.148398377456667,1.9,22.9,22,0.101598148942839,1,0.5,0.5
"444","11.4","2",0.35,"n",0.304347826086957,0.141839226047844,1.7,23.2,23,0.108094676305006,1,0.5,0.5
"445","12.8","2",0.411764705882353,"n",0.35,0.183319863751123,1.1,26.7,20,0.137256635097068,1,0.5,0.5
"446","14.3","2",0.304347826086957,"n",0.259259259259259,0.112309570548683,3.4,24.8,27,0.148256093072167,1,0.5,0.5
"447","15.7","2",0.304347826086957,"n",0.25,0.108232025992004,4.5,26,28,0.171671818550309,1,0.5,0.5
"448","17.1","2",0.28,"n",0.233333333333333,0.0956388613151272,5.1,25.8,30,0.183034129130455,1,0.5,0.5
"449","18.6","2",0.296296296296296,"n",0.25,0.0855973699896451,5.4,25.1,32,0.191424223305194,1,0.5,0.5
"450","20","2",0.25,"n",0.212121212121212,0.0796723162240398,5.9,25.8,33,0.208375335695202,1,0.5,0.5
"451","7.1","0",0,"a",0,0.188209396002683,0.800000000000001,19,18,0.0581388249819421,1,0.5,0.5
"452","8.5","0",0,"a",0,0.157299252467659,1.7,21.1,21,0.0808905333153078,1,0.5,0.5
"453","10","0",0,"a",0,0.148398377456667,1.9,22.9,22,0.101598148942839,1,0.5,0.5
"454","11.4","0",0,"a",0,0.141839226047844,1.7,23.2,23,0.108094676305006,1,0.5,0.5
"455","12.8","0",0,"a",0,0.183319863751123,1.1,26.7,20,0.137256635097068,1,0.5,0.5
"456","14.3","0",0,"a",0,0.112309570548683,3.4,24.8,27,0.148256093072167,1,0.5,0.5
"457","15.7","0",0,"a",0,0.108232025992004,4.5,26,28,0.171671818550309,1,0.5,0.5
"458","17.1","0",0,"a",0,0.0956388613151272,5.1,25.8,30,0.183034129130455,1,0.5,0.5
"459","18.6","0",0,"a",0,0.0855973699896451,5.4,25.1,32,0.191424223305194,1,0.5,0.5
"460","20","0",0,"a",0,0.0796723162240398,5.9,25.8,33,0.208375335695202,1,0.5,0.5
"461","7.1","1",0,"a",0,0.188209396002683,0.800000000000001,19,18,0.0581388249819421,1,0.5,0.5
"462","8.5","1",0,"a",0,0.157299252467659,1.7,21.1,21,0.0808905333153078,1,0.5,0.5
"463","10","1",0,"a",0,0.148398377456667,1.9,22.9,22,0.101598148942839,1,0.5,0.5
"464","11.4","1",0,"a",0,0.141839226047844,1.7,23.2,23,0.108094676305006,1,0.5,0.5
"465","12.8","1",0,"a",0,0.183319863751123,1.1,26.7,20,0.137256635097068,1,0.5,0.5
"466","14.3","1",0,"a",0,0.112309570548683,3.4,24.8,27,0.148256093072167,1,0.5,0.5
"467","15.7","1",0,"a",0,0.108232025992004,4.5,26,28,0.171671818550309,1,0.5,0.5
"468","17.1","1",0,"a",0,0.0956388613151272,5.1,25.8,30,0.183034129130455,1,0.5,0.5
"469","18.6","1",0,"a",0,0.0855973699896451,5.4,25.1,32,0.191424223305194,1,0.5,0.5
"470","20","1",0,"a",0,0.0796723162240398,5.9,25.8,33,0.208375335695202,1,0.5,0.5
"471","7.1","2",1,"a",0.166666666666667,0.188209396002683,0.800000000000001,19,18,0.0581388249819421,1,0.5,0.5
"472","8.5","2",1,"a",0.238095238095238,0.157299252467659,1.7,21.1,21,0.0808905333153078,1,0.5,0.5
"473","10","2",1,"a",0.227272727272727,0.148398377456667,1.9,22.9,22,0.101598148942839,1,0.5,0.5
"474","11.4","2",1,"a",0.130434782608696,0.141839226047844,1.7,23.2,23,0.108094676305006,1,0.5,0.5
"475","12.8","2",1,"a",0.15,0.183319863751123,1.1,26.7,20,0.137256635097068,1,0.5,0.5
"476","14.3","2",1,"a",0.148148148148148,0.112309570548683,3.4,24.8,27,0.148256093072167,1,0.5,0.5
"477","15.7","2",1,"a",0.178571428571429,0.108232025992004,4.5,26,28,0.171671818550309,1,0.5,0.5
"478","17.1","2",1,"a",0.166666666666667,0.0956388613151272,5.1,25.8,30,0.183034129130455,1,0.5,0.5
"479","18.6","2",1,"a",0.15625,0.0855973699896451,5.4,25.1,32,0.191424223305194,1,0.5,0.5
"480","20","2",1,"a",0.151515151515152,0.0796723162240398,5.9,25.8,33,0.208375335695202,1,0.5,0.5
"481","7.1","0",0.2,"n",0.166666666666667,0.166832290582161,0.800000000000001,19,18,0.0581388249819421,1,0.7,0.7
"482","8.5","0",0.428571428571429,"n",0.315789473684211,0.16478102360433,1.3,21.9,19,0.0831983826400026,1,0.7,0.7
"483","10","0",0.111111111111111,"n",0.0625,0.214913056862377,0.6,25.7,16,0.112729240671452,1,0.7,0.7
"484","11.4","0",0.333333333333333,"n",0.285714285714286,0.143139315475529,1.3,24.2,21,0.112063315447455,1,0.7,0.7
"485","12.8","0",0.294117647058824,"n",0.25,0.15991526814246,1.1,26.7,20,0.137256635097068,1,0.7,0.7
"486","14.3","0",0.6,"n",0.48,0.111297745740719,2.9,25.9,25,0.150990919346264,1,0.7,0.7
"487","15.7","0",0.578947368421053,"n",0.458333333333333,0.124409892470812,3.3,29.2,24,0.184258591645921,1,0.7,0.7
"488","17.1","0",0.5,"n",0.380952380952381,0.161549598224603,2.4,33,21,0.208375335695202,1,0.7,0.7
"489","18.6","0",0.6,"n",0.48,0.120501897058022,3.6,31.5,25,0.21332296355735,1,0.7,0.7
"490","20","0",0.652173913043478,"n",0.535714285714286,0.0962420977826036,3.8,30.5,28,0.220688593180983,1,0.7,0.7
"491","7.1","1",0.333333333333333,"n",0.277777777777778,0.166832290582161,0.800000000000001,19,18,0.0581388249819421,1,0.7,0.7
"492","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.16478102360433,1.3,21.9,19,0.0831983826400026,1,0.7,0.7
"493","10","1",0,"n",0,0.214913056862377,0.6,25.7,16,0.112729240671452,1,0.7,0.7
"494","11.4","1",0.277777777777778,"n",0.238095238095238,0.143139315475529,1.3,24.2,21,0.112063315447455,1,0.7,0.7
"495","12.8","1",0.294117647058824,"n",0.25,0.15991526814246,1.1,26.7,20,0.137256635097068,1,0.7,0.7
"496","14.3","1",0.05,"n",0.04,0.111297745740719,2.9,25.9,25,0.150990919346264,1,0.7,0.7
"497","15.7","1",0.0526315789473684,"n",0.0416666666666667,0.124409892470812,3.3,29.2,24,0.184258591645921,1,0.7,0.7
"498","17.1","1",0.0625,"n",0.0476190476190476,0.161549598224603,2.4,33,21,0.208375335695202,1,0.7,0.7
"499","18.6","1",0,"n",0,0.120501897058022,3.6,31.5,25,0.21332296355735,1,0.7,0.7
"500","20","1",0,"n",0,0.0962420977826036,3.8,30.5,28,0.220688593180983,1,0.7,0.7
"501","7.1","2",0.466666666666667,"n",0.388888888888889,0.166832290582161,0.800000000000001,19,18,0.0581388249819421,1,0.7,0.7
"502","8.5","2",0.5,"n",0.368421052631579,0.16478102360433,1.3,21.9,19,0.0831983826400026,1,0.7,0.7
"503","10","2",0.888888888888889,"n",0.5,0.214913056862377,0.6,25.7,16,0.112729240671452,1,0.7,0.7
"504","11.4","2",0.388888888888889,"n",0.333333333333333,0.143139315475529,1.3,24.2,21,0.112063315447455,1,0.7,0.7
"505","12.8","2",0.411764705882353,"n",0.35,0.15991526814246,1.1,26.7,20,0.137256635097068,1,0.7,0.7
"506","14.3","2",0.35,"n",0.28,0.111297745740719,2.9,25.9,25,0.150990919346264,1,0.7,0.7
"507","15.7","2",0.368421052631579,"n",0.291666666666667,0.124409892470812,3.3,29.2,24,0.184258591645921,1,0.7,0.7
"508","17.1","2",0.4375,"n",0.333333333333333,0.161549598224603,2.4,33,21,0.208375335695202,1,0.7,0.7
"509","18.6","2",0.4,"n",0.32,0.120501897058022,3.6,31.5,25,0.21332296355735,1,0.7,0.7
"510","20","2",0.347826086956522,"n",0.285714285714286,0.0962420977826036,3.8,30.5,28,0.220688593180983,1,0.7,0.7
"511","7.1","0",0,"a",0,0.166832290582161,0.800000000000001,19,18,0.0581388249819421,1,0.7,0.7
"512","8.5","0",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1,0.7,0.7
"513","10","0",0.285714285714286,"a",0.125,0.214913056862377,0.6,25.7,16,0.112729240671452,1,0.7,0.7
"514","11.4","0",0,"a",0,0.143139315475529,1.3,24.2,21,0.112063315447455,1,0.7,0.7
"515","12.8","0",0,"a",0,0.15991526814246,1.1,26.7,20,0.137256635097068,1,0.7,0.7
"516","14.3","0",0,"a",0,0.111297745740719,2.9,25.9,25,0.150990919346264,1,0.7,0.7
"517","15.7","0",0,"a",0,0.124409892470812,3.3,29.2,24,0.184258591645921,1,0.7,0.7
"518","17.1","0",0,"a",0,0.161549598224603,2.4,33,21,0.208375335695202,1,0.7,0.7
"519","18.6","0",0,"a",0,0.120501897058022,3.6,31.5,25,0.21332296355735,1,0.7,0.7
"520","20","0",0,"a",0,0.0962420977826036,3.8,30.5,28,0.220688593180983,1,0.7,0.7
"521","7.1","1",0,"a",0,0.166832290582161,0.800000000000001,19,18,0.0581388249819421,1,0.7,0.7
"522","8.5","1",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1,0.7,0.7
"523","10","1",0.142857142857143,"a",0.0625,0.214913056862377,0.6,25.7,16,0.112729240671452,1,0.7,0.7
"524","11.4","1",0,"a",0,0.143139315475529,1.3,24.2,21,0.112063315447455,1,0.7,0.7
"525","12.8","1",0,"a",0,0.15991526814246,1.1,26.7,20,0.137256635097068,1,0.7,0.7
"526","14.3","1",0,"a",0,0.111297745740719,2.9,25.9,25,0.150990919346264,1,0.7,0.7
"527","15.7","1",0,"a",0,0.124409892470812,3.3,29.2,24,0.184258591645921,1,0.7,0.7
"528","17.1","1",0,"a",0,0.161549598224603,2.4,33,21,0.208375335695202,1,0.7,0.7
"529","18.6","1",0,"a",0,0.120501897058022,3.6,31.5,25,0.21332296355735,1,0.7,0.7
"530","20","1",0,"a",0,0.0962420977826036,3.8,30.5,28,0.220688593180983,1,0.7,0.7
"531","7.1","2",1,"a",0.166666666666667,0.166832290582161,0.800000000000001,19,18,0.0581388249819421,1,0.7,0.7
"532","8.5","2",1,"a",0.263157894736842,0.16478102360433,1.3,21.9,19,0.0831983826400026,1,0.7,0.7
"533","10","2",0.571428571428571,"a",0.25,0.214913056862377,0.6,25.7,16,0.112729240671452,1,0.7,0.7
"534","11.4","2",1,"a",0.142857142857143,0.143139315475529,1.3,24.2,21,0.112063315447455,1,0.7,0.7
"535","12.8","2",1,"a",0.15,0.15991526814246,1.1,26.7,20,0.137256635097068,1,0.7,0.7
"536","14.3","2",1,"a",0.2,0.111297745740719,2.9,25.9,25,0.150990919346264,1,0.7,0.7
"537","15.7","2",1,"a",0.208333333333333,0.124409892470812,3.3,29.2,24,0.184258591645921,1,0.7,0.7
"538","17.1","2",1,"a",0.238095238095238,0.161549598224603,2.4,33,21,0.208375335695202,1,0.7,0.7
"539","18.6","2",1,"a",0.2,0.120501897058022,3.6,31.5,25,0.21332296355735,1,0.7,0.7
"540","20","2",1,"a",0.178571428571429,0.0962420977826036,3.8,30.5,28,0.220688593180983,1,0.7,0.7
"541","7.1","0",0,"n",0,0.254008334944776,0.100000000000001,20,13,0.0595301993804354,1,0.9,0.9
"542","8.5","0",0.428571428571429,"n",0.315789473684211,0.147242155865956,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"543","10","0",0.111111111111111,"n",0.0625,0.199915325867722,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"544","11.4","0",0.272727272727273,"n",0.1875,0.206054564381351,0.9,25.8,16,0.114734110056427,1,0.9,0.9
"545","12.8","0",0.111111111111111,"n",0.0714285714285714,0.253652926410481,0.9,29,14,0.143453824747416,1,0.9,0.9
"546","14.3","0",0,"n",0,0.283280915570524,1,31.8,13,0.171024081496852,1,0.9,0.9
"547","15.7","0",0.384615384615385,"n",0.277777777777778,0.182858749797337,1.5,32.5,18,0.193166338484406,1,0.9,0.9
"548","17.1","0",0.428571428571429,"n",0.315789473684211,0.169803059455839,1.8,34.1,19,0.21088187286358,1,0.9,0.9
"549","18.6","0",0.272727272727273,"n",0.1875,0.225114577502336,0.899999999999999,38,16,0.230483447571069,1,0.9,0.9
"550","20","0",0.384615384615385,"n",0.277777777777778,0.190759558189939,1.5,38.9,18,0.240393775384453,1,0.9,0.9
"551","7.1","1",0.125,"n",0.0769230769230769,0.254008334944776,0.100000000000001,20,13,0.0595301993804354,1,0.9,0.9
"552","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.147242155865956,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"553","10","1",0,"n",0,0.199915325867722,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"554","11.4","1",0.0909090909090909,"n",0.0625,0.206054564381351,0.9,25.8,16,0.114734110056427,1,0.9,0.9
"555","12.8","1",0.111111111111111,"n",0.0714285714285714,0.253652926410481,0.9,29,14,0.143453824747416,1,0.9,0.9
"556","14.3","1",0.125,"n",0.0769230769230769,0.283280915570524,1,31.8,13,0.171024081496852,1,0.9,0.9
"557","15.7","1",0.0769230769230769,"n",0.0555555555555556,0.182858749797337,1.5,32.5,18,0.193166338484406,1,0.9,0.9
"558","17.1","1",0.0714285714285714,"n",0.0526315789473684,0.169803059455839,1.8,34.1,19,0.21088187286358,1,0.9,0.9
"559","18.6","1",0.0909090909090909,"n",0.0625,0.225114577502336,0.899999999999999,38,16,0.230483447571069,1,0.9,0.9
"560","20","1",0.0769230769230769,"n",0.0555555555555556,0.190759558189939,1.5,38.9,18,0.240393775384453,1,0.9,0.9
"561","7.1","2",0.875,"n",0.538461538461538,0.254008334944776,0.100000000000001,20,13,0.0595301993804354,1,0.9,0.9
"562","8.5","2",0.5,"n",0.368421052631579,0.147242155865956,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"563","10","2",0.888888888888889,"n",0.5,0.199915325867722,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"564","11.4","2",0.636363636363636,"n",0.4375,0.206054564381351,0.9,25.8,16,0.114734110056427,1,0.9,0.9
"565","12.8","2",0.777777777777778,"n",0.5,0.253652926410481,0.9,29,14,0.143453824747416,1,0.9,0.9
"566","14.3","2",0.875,"n",0.538461538461538,0.283280915570524,1,31.8,13,0.171024081496852,1,0.9,0.9
"567","15.7","2",0.538461538461538,"n",0.388888888888889,0.182858749797337,1.5,32.5,18,0.193166338484406,1,0.9,0.9
"568","17.1","2",0.5,"n",0.368421052631579,0.169803059455839,1.8,34.1,19,0.21088187286358,1,0.9,0.9
"569","18.6","2",0.636363636363636,"n",0.4375,0.225114577502336,0.899999999999999,38,16,0.230483447571069,1,0.9,0.9
"570","20","2",0.538461538461538,"n",0.388888888888889,0.190759558189939,1.5,38.9,18,0.240393775384453,1,0.9,0.9
"571","7.1","0",0,"a",0,0.254008334944776,0.100000000000001,20,13,0.0595301993804354,1,0.9,0.9
"572","8.5","0",0,"a",0,0.147242155865956,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"573","10","0",0.285714285714286,"a",0.125,0.199915325867722,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"574","11.4","0",0,"a",0,0.206054564381351,0.9,25.8,16,0.114734110056427,1,0.9,0.9
"575","12.8","0",0,"a",0,0.253652926410481,0.9,29,14,0.143453824747416,1,0.9,0.9
"576","14.3","0",0,"a",0,0.283280915570524,1,31.8,13,0.171024081496852,1,0.9,0.9
"577","15.7","0",0,"a",0,0.182858749797337,1.5,32.5,18,0.193166338484406,1,0.9,0.9
"578","17.1","0",0,"a",0,0.169803059455839,1.8,34.1,19,0.21088187286358,1,0.9,0.9
"579","18.6","0",0,"a",0,0.225114577502336,0.899999999999999,38,16,0.230483447571069,1,0.9,0.9
"580","20","0",0,"a",0,0.190759558189939,1.5,38.9,18,0.240393775384453,1,0.9,0.9
"581","7.1","1",0,"a",0,0.254008334944776,0.100000000000001,20,13,0.0595301993804354,1,0.9,0.9
"582","8.5","1",0,"a",0,0.147242155865956,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"583","10","1",0.142857142857143,"a",0.0625,0.199915325867722,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"584","11.4","1",0,"a",0,0.206054564381351,0.9,25.8,16,0.114734110056427,1,0.9,0.9
"585","12.8","1",0,"a",0,0.253652926410481,0.9,29,14,0.143453824747416,1,0.9,0.9
"586","14.3","1",0,"a",0,0.283280915570524,1,31.8,13,0.171024081496852,1,0.9,0.9
"587","15.7","1",0,"a",0,0.182858749797337,1.5,32.5,18,0.193166338484406,1,0.9,0.9
"588","17.1","1",0,"a",0,0.169803059455839,1.8,34.1,19,0.21088187286358,1,0.9,0.9
"589","18.6","1",0,"a",0,0.225114577502336,0.899999999999999,38,16,0.230483447571069,1,0.9,0.9
"590","20","1",0,"a",0,0.190759558189939,1.5,38.9,18,0.240393775384453,1,0.9,0.9
"591","7.1","2",1,"a",0.384615384615385,0.254008334944776,0.100000000000001,20,13,0.0595301993804354,1,0.9,0.9
"592","8.5","2",1,"a",0.263157894736842,0.147242155865956,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"593","10","2",0.571428571428571,"a",0.25,0.199915325867722,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"594","11.4","2",1,"a",0.3125,0.206054564381351,0.9,25.8,16,0.114734110056427,1,0.9,0.9
"595","12.8","2",1,"a",0.357142857142857,0.253652926410481,0.9,29,14,0.143453824747416,1,0.9,0.9
"596","14.3","2",1,"a",0.384615384615385,0.283280915570524,1,31.8,13,0.171024081496852,1,0.9,0.9
"597","15.7","2",1,"a",0.277777777777778,0.182858749797337,1.5,32.5,18,0.193166338484406,1,0.9,0.9
"598","17.1","2",1,"a",0.263157894736842,0.169803059455839,1.8,34.1,19,0.21088187286358,1,0.9,0.9
"599","18.6","2",1,"a",0.3125,0.225114577502336,0.899999999999999,38,16,0.230483447571069,1,0.9,0.9
"600","20","2",1,"a",0.277777777777778,0.190759558189939,1.5,38.9,18,0.240393775384453,1,0.9,0.9
