"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","ya","yn","yn_ya"
"201","7.1","2",1,"n",0.217391304347826,0.14484861595467,1.4,17.5,23,0.0545452048138846,0.7,1,1.42857142857143
"202","8.5","2",0.833333333333333,"n",0.185185185185185,0.109732951126879,2.8,18.6,27,0.0736545834223382,0.7,1,1.42857142857143
"203","10","2",1,"n",0.217391304347826,0.162597229738303,2,22.6,23,0.101598148942839,0.7,1,1.42857142857143
"204","11.4","2",1,"n",0.208333333333333,0.158328880558546,2.2,22.6,24,0.104828335740565,0.7,1,1.42857142857143
"205","12.8","2",1,"n",0.178571428571429,0.125968090716015,3.1,21.6,28,0.112063315447455,0.7,1,1.42857142857143
"206","14.3","2",1,"n",0.192307692307692,0.146970532324177,2.7,24.6,26,0.140012256199518,0.7,1,1.42857142857143
"207","15.7","2",1,"n",0.161290322580645,0.108200690587502,4.4,22.7,31,0.148256093072167,0.7,1,1.42857142857143
"208","17.1","2",1,"n",0.138888888888889,0.0802994778485167,6.6,19.7,36,0.15235449509957,0.7,1,1.42857142857143
"209","18.6","2",1,"n",0.151515151515152,0.0991372001668611,5.1,24.1,33,0.187280491497631,0.7,1,1.42857142857143
"210","20","2",1,"n",0.138888888888889,0.0822713928192184,5.9,21.9,36,0.187280491497631,0.7,1,1.42857142857143
"211","7.1","0",0.333333333333333,"a",0.260869565217391,0.14484861595467,1.4,17.5,23,0.0545452048138846,0.7,1,1.42857142857143
"212","8.5","0",0.428571428571429,"a",0.333333333333333,0.109732951126879,2.8,18.6,27,0.0736545834223382,0.7,1,1.42857142857143
"213","10","0",0.5,"a",0.391304347826087,0.162597229738303,2,22.6,23,0.101598148942839,0.7,1,1.42857142857143
"214","11.4","0",0.526315789473684,"a",0.416666666666667,0.158328880558546,2.2,22.6,24,0.104828335740565,0.7,1,1.42857142857143
"215","12.8","0",0.652173913043478,"a",0.535714285714286,0.125968090716015,3.1,21.6,28,0.112063315447455,0.7,1,1.42857142857143
"216","14.3","0",0.619047619047619,"a",0.5,0.146970532324177,2.7,24.6,26,0.140012256199518,0.7,1,1.42857142857143
"217","15.7","0",0.692307692307692,"a",0.580645161290323,0.108200690587502,4.4,22.7,31,0.148256093072167,0.7,1,1.42857142857143
"218","17.1","0",0.741935483870968,"a",0.638888888888889,0.0802994778485167,6.6,19.7,36,0.15235449509957,0.7,1,1.42857142857143
"219","18.6","0",0.714285714285714,"a",0.606060606060606,0.0991372001668611,5.1,24.1,33,0.187280491497631,0.7,1,1.42857142857143
"220","20","0",0.741935483870968,"a",0.638888888888889,0.0822713928192184,5.9,21.9,36,0.187280491497631,0.7,1,1.42857142857143
"221","7.1","1",0.5,"a",0.391304347826087,0.14484861595467,1.4,17.5,23,0.0545452048138846,0.7,1,1.42857142857143
"222","8.5","1",0.428571428571429,"a",0.333333333333333,0.109732951126879,2.8,18.6,27,0.0736545834223382,0.7,1,1.42857142857143
"223","10","1",0.166666666666667,"a",0.130434782608696,0.162597229738303,2,22.6,23,0.101598148942839,0.7,1,1.42857142857143
"224","11.4","1",0.157894736842105,"a",0.125,0.158328880558546,2.2,22.6,24,0.104828335740565,0.7,1,1.42857142857143
"225","12.8","1",0.0434782608695652,"a",0.0357142857142857,0.125968090716015,3.1,21.6,28,0.112063315447455,0.7,1,1.42857142857143
"226","14.3","1",0.0476190476190476,"a",0.0384615384615385,0.146970532324177,2.7,24.6,26,0.140012256199518,0.7,1,1.42857142857143
"227","15.7","1",0.0384615384615385,"a",0.032258064516129,0.108200690587502,4.4,22.7,31,0.148256093072167,0.7,1,1.42857142857143
"228","17.1","1",0.032258064516129,"a",0.0277777777777778,0.0802994778485167,6.6,19.7,36,0.15235449509957,0.7,1,1.42857142857143
"229","18.6","1",0.0357142857142857,"a",0.0303030303030303,0.0991372001668611,5.1,24.1,33,0.187280491497631,0.7,1,1.42857142857143
"230","20","1",0.032258064516129,"a",0.0277777777777778,0.0822713928192184,5.9,21.9,36,0.187280491497631,0.7,1,1.42857142857143
"231","7.1","2",0.166666666666667,"a",0.130434782608696,0.14484861595467,1.4,17.5,23,0.0545452048138846,0.7,1,1.42857142857143
"232","8.5","2",0.142857142857143,"a",0.111111111111111,0.109732951126879,2.8,18.6,27,0.0736545834223382,0.7,1,1.42857142857143
"233","10","2",0.333333333333333,"a",0.260869565217391,0.162597229738303,2,22.6,23,0.101598148942839,0.7,1,1.42857142857143
"234","11.4","2",0.315789473684211,"a",0.25,0.158328880558546,2.2,22.6,24,0.104828335740565,0.7,1,1.42857142857143
"235","12.8","2",0.304347826086957,"a",0.25,0.125968090716015,3.1,21.6,28,0.112063315447455,0.7,1,1.42857142857143
"236","14.3","2",0.333333333333333,"a",0.269230769230769,0.146970532324177,2.7,24.6,26,0.140012256199518,0.7,1,1.42857142857143
"237","15.7","2",0.269230769230769,"a",0.225806451612903,0.108200690587502,4.4,22.7,31,0.148256093072167,0.7,1,1.42857142857143
"238","17.1","2",0.225806451612903,"a",0.194444444444444,0.0802994778485167,6.6,19.7,36,0.15235449509957,0.7,1,1.42857142857143
"239","18.6","2",0.25,"a",0.212121212121212,0.0991372001668611,5.1,24.1,33,0.187280491497631,0.7,1,1.42857142857143
"240","20","2",0.225806451612903,"a",0.194444444444444,0.0822713928192184,5.9,21.9,36,0.187280491497631,0.7,1,1.42857142857143
"241","7.1","0",0,"n",0,0.202788266278159,0.4,19.4,16,0.0581388249819421,0.9,1,1.11111111111111
"242","8.5","0",0.5,"n",0.263157894736842,0.152954337615946,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"243","10","0",0,"n",0,0.192749638964518,0.800000000000001,25.4,17,0.112063315447455,0.9,1,1.11111111111111
"244","11.4","0",0,"n",0,0.17000429055898,1.3,24.8,19,0.112063315447455,0.9,1,1.11111111111111
"245","12.8","0",0,"n",0,0.268373750471213,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"246","14.3","0",0,"n",0,0.297547906065937,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"247","15.7","0",0.375,"n",0.176470588235294,0.208283750971313,1,32.9,17,0.193166338484406,0.9,1,1.11111111111111
"248","17.1","0",0.444444444444444,"n",0.19047619047619,0.149502810407372,2.4,33,21,0.208375335695202,0.9,1,1.11111111111111
"249","18.6","0",0,"n",0,0.123269134914122,3.4,32.5,24,0.217550925851053,0.9,1,1.11111111111111
"250","20","0",0,"n",0,0.160090513734505,2.5,36.8,21,0.236538023744143,0.9,1,1.11111111111111
"251","7.1","1",0,"n",0,0.202788266278159,0.4,19.4,16,0.0581388249819421,0.9,1,1.11111111111111
"252","8.5","1",0,"n",0,0.152954337615946,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"253","10","1",0,"n",0,0.192749638964518,0.800000000000001,25.4,17,0.112063315447455,0.9,1,1.11111111111111
"254","11.4","1",0,"n",0,0.17000429055898,1.3,24.8,19,0.112063315447455,0.9,1,1.11111111111111
"255","12.8","1",0,"n",0,0.268373750471213,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"256","14.3","1",0,"n",0,0.297547906065937,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"257","15.7","1",0,"n",0,0.208283750971313,1,32.9,17,0.193166338484406,0.9,1,1.11111111111111
"258","17.1","1",0,"n",0,0.149502810407372,2.4,33,21,0.208375335695202,0.9,1,1.11111111111111
"259","18.6","1",0,"n",0,0.123269134914122,3.4,32.5,24,0.217550925851053,0.9,1,1.11111111111111
"260","20","1",0,"n",0,0.160090513734505,2.5,36.8,21,0.236538023744143,0.9,1,1.11111111111111
"261","7.1","2",1,"n",0.3125,0.202788266278159,0.4,19.4,16,0.0581388249819421,0.9,1,1.11111111111111
"262","8.5","2",0.5,"n",0.263157894736842,0.152954337615946,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"263","10","2",1,"n",0.294117647058824,0.192749638964518,0.800000000000001,25.4,17,0.112063315447455,0.9,1,1.11111111111111
"264","11.4","2",1,"n",0.263157894736842,0.17000429055898,1.3,24.8,19,0.112063315447455,0.9,1,1.11111111111111
"265","12.8","2",1,"n",0.357142857142857,0.268373750471213,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"266","14.3","2",1,"n",0.384615384615385,0.297547906065937,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"267","15.7","2",0.625,"n",0.294117647058824,0.208283750971313,1,32.9,17,0.193166338484406,0.9,1,1.11111111111111
"268","17.1","2",0.555555555555556,"n",0.238095238095238,0.149502810407372,2.4,33,21,0.208375335695202,0.9,1,1.11111111111111
"269","18.6","2",1,"n",0.208333333333333,0.123269134914122,3.4,32.5,24,0.217550925851053,0.9,1,1.11111111111111
"270","20","2",1,"n",0.238095238095238,0.160090513734505,2.5,36.8,21,0.236538023744143,0.9,1,1.11111111111111
"271","7.1","0",0.272727272727273,"a",0.1875,0.202788266278159,0.4,19.4,16,0.0581388249819421,0.9,1,1.11111111111111
"272","8.5","0",0.111111111111111,"a",0.0526315789473684,0.152954337615946,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"273","10","0",0.25,"a",0.176470588235294,0.192749638964518,0.800000000000001,25.4,17,0.112063315447455,0.9,1,1.11111111111111
"274","11.4","0",0.428571428571429,"a",0.315789473684211,0.17000429055898,1.3,24.8,19,0.112063315447455,0.9,1,1.11111111111111
"275","12.8","0",0.111111111111111,"a",0.0714285714285714,0.268373750471213,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"276","14.3","0",0,"a",0,0.297547906065937,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"277","15.7","0",0.111111111111111,"a",0.0588235294117647,0.208283750971313,1,32.9,17,0.193166338484406,0.9,1,1.11111111111111
"278","17.1","0",0.333333333333333,"a",0.19047619047619,0.149502810407372,2.4,33,21,0.208375335695202,0.9,1,1.11111111111111
"279","18.6","0",0.578947368421053,"a",0.458333333333333,0.123269134914122,3.4,32.5,24,0.217550925851053,0.9,1,1.11111111111111
"280","20","0",0.5,"a",0.380952380952381,0.160090513734505,2.5,36.8,21,0.236538023744143,0.9,1,1.11111111111111
"281","7.1","1",0.0909090909090909,"a",0.0625,0.202788266278159,0.4,19.4,16,0.0581388249819421,0.9,1,1.11111111111111
"282","8.5","1",0.111111111111111,"a",0.0526315789473684,0.152954337615946,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"283","10","1",0.25,"a",0.176470588235294,0.192749638964518,0.800000000000001,25.4,17,0.112063315447455,0.9,1,1.11111111111111
"284","11.4","1",0.0714285714285714,"a",0.0526315789473684,0.17000429055898,1.3,24.8,19,0.112063315447455,0.9,1,1.11111111111111
"285","12.8","1",0.111111111111111,"a",0.0714285714285714,0.268373750471213,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"286","14.3","1",0.125,"a",0.0769230769230769,0.297547906065937,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"287","15.7","1",0.111111111111111,"a",0.0588235294117647,0.208283750971313,1,32.9,17,0.193166338484406,0.9,1,1.11111111111111
"288","17.1","1",0.0833333333333333,"a",0.0476190476190476,0.149502810407372,2.4,33,21,0.208375335695202,0.9,1,1.11111111111111
"289","18.6","1",0.0526315789473684,"a",0.0416666666666667,0.123269134914122,3.4,32.5,24,0.217550925851053,0.9,1,1.11111111111111
"290","20","1",0.0625,"a",0.0476190476190476,0.160090513734505,2.5,36.8,21,0.236538023744143,0.9,1,1.11111111111111
"291","7.1","2",0.636363636363636,"a",0.4375,0.202788266278159,0.4,19.4,16,0.0581388249819421,0.9,1,1.11111111111111
"292","8.5","2",0.777777777777778,"a",0.368421052631579,0.152954337615946,1.3,21.9,19,0.0831983826400026,0.9,1,1.11111111111111
"293","10","2",0.5,"a",0.352941176470588,0.192749638964518,0.800000000000001,25.4,17,0.112063315447455,0.9,1,1.11111111111111
"294","11.4","2",0.5,"a",0.368421052631579,0.17000429055898,1.3,24.8,19,0.112063315447455,0.9,1,1.11111111111111
"295","12.8","2",0.777777777777778,"a",0.5,0.268373750471213,1.1,29,14,0.143453824747416,0.9,1,1.11111111111111
"296","14.3","2",0.875,"a",0.538461538461538,0.297547906065937,1.1,31.8,13,0.171024081496852,0.9,1,1.11111111111111
"297","15.7","2",0.777777777777778,"a",0.411764705882353,0.208283750971313,1,32.9,17,0.193166338484406,0.9,1,1.11111111111111
"298","17.1","2",0.583333333333333,"a",0.333333333333333,0.149502810407372,2.4,33,21,0.208375335695202,0.9,1,1.11111111111111
"299","18.6","2",0.368421052631579,"a",0.291666666666667,0.123269134914122,3.4,32.5,24,0.217550925851053,0.9,1,1.11111111111111
"300","20","2",0.4375,"a",0.333333333333333,0.160090513734505,2.5,36.8,21,0.236538023744143,0.9,1,1.11111111111111
"301","7.1","0",0.767857142857143,"n",0.728813559322034,0.410842447506781,8.6,0,59,0.0218258889746837,1,0.1,0.1
"302","8.5","0",0.785714285714286,"n",0.745762711864407,0.419928895034611,10.4,0,59,0.0292311364051188,1,0.1,0.1
"303","10","0",0.785714285714286,"n",0.745762711864407,0.425301480244004,10.9,0,59,0.0349100257424548,1,0.1,0.1
"304","11.4","0",0.767857142857143,"n",0.728813559322034,0.433003976776599,11.2,0,59,0.0390856453183022,1,0.1,0.1
"305","12.8","0",0.785714285714286,"n",0.745762711864407,0.438194773540381,11.9,0,59,0.0474832011414894,1,0.1,0.1
"306","14.3","0",0.767857142857143,"n",0.728813559322034,0.439776535777932,13.6,0,59,0.0614381567828129,1,0.1,0.1
"307","15.7","0",0.785714285714286,"n",0.745762711864407,0.44420809658225,14.6,0,59,0.0736734695306137,1,0.1,0.1
"308","17.1","0",0.785714285714286,"n",0.745762711864407,0.446176150874366,15.3,0,59,0.0855629456458519,1,0.1,0.1
"309","18.6","0",0.785714285714286,"n",0.745762711864407,0.448160572446483,16.3,0,59,0.100978294813343,1,0.1,0.1
"310","20","0",0.785714285714286,"n",0.745762711864407,0.449952648807846,17.4,0,59,0.116776368362708,1,0.1,0.1
"311","7.1","1",0.125,"n",0.11864406779661,0.410842447506781,8.6,0,59,0.0218258889746837,1,0.1,0.1
"312","8.5","1",0.0892857142857143,"n",0.0847457627118644,0.419928895034611,10.4,0,59,0.0292311364051188,1,0.1,0.1
"313","10","1",0.0892857142857143,"n",0.0847457627118644,0.425301480244004,10.9,0,59,0.0349100257424548,1,0.1,0.1
"314","11.4","1",0.125,"n",0.11864406779661,0.433003976776599,11.2,0,59,0.0390856453183022,1,0.1,0.1
"315","12.8","1",0.0892857142857143,"n",0.0847457627118644,0.438194773540381,11.9,0,59,0.0474832011414894,1,0.1,0.1
"316","14.3","1",0.125,"n",0.11864406779661,0.439776535777932,13.6,0,59,0.0614381567828129,1,0.1,0.1
"317","15.7","1",0.0892857142857143,"n",0.0847457627118644,0.44420809658225,14.6,0,59,0.0736734695306137,1,0.1,0.1
"318","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.446176150874366,15.3,0,59,0.0855629456458519,1,0.1,0.1
"319","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.448160572446483,16.3,0,59,0.100978294813343,1,0.1,0.1
"320","20","1",0.0892857142857143,"n",0.0847457627118644,0.449952648807846,17.4,0,59,0.116776368362708,1,0.1,0.1
"321","7.1","2",0.107142857142857,"n",0.101694915254237,0.410842447506781,8.6,0,59,0.0218258889746837,1,0.1,0.1
"322","8.5","2",0.125,"n",0.11864406779661,0.419928895034611,10.4,0,59,0.0292311364051188,1,0.1,0.1
"323","10","2",0.125,"n",0.11864406779661,0.425301480244004,10.9,0,59,0.0349100257424548,1,0.1,0.1
"324","11.4","2",0.107142857142857,"n",0.101694915254237,0.433003976776599,11.2,0,59,0.0390856453183022,1,0.1,0.1
"325","12.8","2",0.125,"n",0.11864406779661,0.438194773540381,11.9,0,59,0.0474832011414894,1,0.1,0.1
"326","14.3","2",0.107142857142857,"n",0.101694915254237,0.439776535777932,13.6,0,59,0.0614381567828129,1,0.1,0.1
"327","15.7","2",0.125,"n",0.11864406779661,0.44420809658225,14.6,0,59,0.0736734695306137,1,0.1,0.1
"328","17.1","2",0.125,"n",0.11864406779661,0.446176150874366,15.3,0,59,0.0855629456458519,1,0.1,0.1
"329","18.6","2",0.125,"n",0.11864406779661,0.448160572446483,16.3,0,59,0.100978294813343,1,0.1,0.1
"330","20","2",0.125,"n",0.11864406779661,0.449952648807846,17.4,0,59,0.116776368362708,1,0.1,0.1
"331","7.1","0",0,"a",0,0.410842447506781,8.6,0,59,0.0218258889746837,1,0.1,0.1
"332","8.5","0",0,"a",0,0.419928895034611,10.4,0,59,0.0292311364051188,1,0.1,0.1
"333","10","0",0,"a",0,0.425301480244004,10.9,0,59,0.0349100257424548,1,0.1,0.1
"334","11.4","0",0,"a",0,0.433003976776599,11.2,0,59,0.0390856453183022,1,0.1,0.1
"335","12.8","0",0,"a",0,0.438194773540381,11.9,0,59,0.0474832011414894,1,0.1,0.1
"336","14.3","0",0,"a",0,0.439776535777932,13.6,0,59,0.0614381567828129,1,0.1,0.1
"337","15.7","0",0,"a",0,0.44420809658225,14.6,0,59,0.0736734695306137,1,0.1,0.1
"338","17.1","0",0,"a",0,0.446176150874366,15.3,0,59,0.0855629456458519,1,0.1,0.1
"339","18.6","0",0,"a",0,0.448160572446483,16.3,0,59,0.100978294813343,1,0.1,0.1
"340","20","0",0,"a",0,0.449952648807846,17.4,0,59,0.116776368362708,1,0.1,0.1
"341","7.1","1",0,"a",0,0.410842447506781,8.6,0,59,0.0218258889746837,1,0.1,0.1
"342","8.5","1",0,"a",0,0.419928895034611,10.4,0,59,0.0292311364051188,1,0.1,0.1
"343","10","1",0,"a",0,0.425301480244004,10.9,0,59,0.0349100257424548,1,0.1,0.1
"344","11.4","1",0,"a",0,0.433003976776599,11.2,0,59,0.0390856453183022,1,0.1,0.1
"345","12.8","1",0,"a",0,0.438194773540381,11.9,0,59,0.0474832011414894,1,0.1,0.1
"346","14.3","1",0,"a",0,0.439776535777932,13.6,0,59,0.0614381567828129,1,0.1,0.1
"347","15.7","1",0,"a",0,0.44420809658225,14.6,0,59,0.0736734695306137,1,0.1,0.1
"348","17.1","1",0,"a",0,0.446176150874366,15.3,0,59,0.0855629456458519,1,0.1,0.1
"349","18.6","1",0,"a",0,0.448160572446483,16.3,0,59,0.100978294813343,1,0.1,0.1
"350","20","1",0,"a",0,0.449952648807846,17.4,0,59,0.116776368362708,1,0.1,0.1
"351","7.1","2",1,"a",0.0508474576271186,0.410842447506781,8.6,0,59,0.0218258889746837,1,0.1,0.1
"352","8.5","2",1,"a",0.0508474576271186,0.419928895034611,10.4,0,59,0.0292311364051188,1,0.1,0.1
"353","10","2",1,"a",0.0508474576271186,0.425301480244004,10.9,0,59,0.0349100257424548,1,0.1,0.1
"354","11.4","2",1,"a",0.0508474576271186,0.433003976776599,11.2,0,59,0.0390856453183022,1,0.1,0.1
"355","12.8","2",1,"a",0.0508474576271186,0.438194773540381,11.9,0,59,0.0474832011414894,1,0.1,0.1
"356","14.3","2",1,"a",0.0508474576271186,0.439776535777932,13.6,0,59,0.0614381567828129,1,0.1,0.1
"357","15.7","2",1,"a",0.0508474576271186,0.44420809658225,14.6,0,59,0.0736734695306137,1,0.1,0.1
"358","17.1","2",1,"a",0.0508474576271186,0.446176150874366,15.3,0,59,0.0855629456458519,1,0.1,0.1
"359","18.6","2",1,"a",0.0508474576271186,0.448160572446483,16.3,0,59,0.100978294813343,1,0.1,0.1
"360","20","2",1,"a",0.0508474576271186,0.449952648807846,17.4,0,59,0.116776368362708,1,0.1,0.1
"361","7.1","0",0.767857142857143,"n",0.728813559322034,0.128689118180319,8.6,0,59,0.0218258889746837,1,0.3,0.3
"362","8.5","0",0.785714285714286,"n",0.745762711864407,0.135529241125532,10.4,0,59,0.0292311364051188,1,0.3,0.3
"363","10","0",0.785714285714286,"n",0.745762711864407,0.139817510062641,10.9,0,59,0.0349100257424548,1,0.3,0.3
"364","11.4","0",0.785714285714286,"n",0.745762711864407,0.14592500879409,11.2,0,59,0.0387502500907519,1,0.3,0.3
"365","12.8","0",0.785714285714286,"n",0.745762711864407,0.148817857325149,11.9,0,59,0.0474832011414894,1,0.3,0.3
"366","14.3","0",0.785714285714286,"n",0.745762711864407,0.151411382703605,13.5,0,59,0.0609610677654568,1,0.3,0.3
"367","15.7","0",0.785714285714286,"n",0.745762711864407,0.153771059668952,14.6,0,59,0.0736734695306137,1,0.3,0.3
"368","17.1","0",0.785714285714286,"n",0.745762711864407,0.155368896799691,15.3,0,59,0.0855629456458519,1,0.3,0.3
"369","18.6","0",0.785714285714286,"n",0.745762711864407,0.156990336513022,16.3,0,59,0.100978294813343,1,0.3,0.3
"370","20","0",0.785714285714286,"n",0.745762711864407,0.158490649153442,17.4,0,59,0.116776368362708,1,0.3,0.3
"371","7.1","1",0.125,"n",0.11864406779661,0.128689118180319,8.6,0,59,0.0218258889746837,1,0.3,0.3
"372","8.5","1",0.0892857142857143,"n",0.0847457627118644,0.135529241125532,10.4,0,59,0.0292311364051188,1,0.3,0.3
"373","10","1",0.0892857142857143,"n",0.0847457627118644,0.139817510062641,10.9,0,59,0.0349100257424548,1,0.3,0.3
"374","11.4","1",0.0892857142857143,"n",0.0847457627118644,0.14592500879409,11.2,0,59,0.0387502500907519,1,0.3,0.3
"375","12.8","1",0.0892857142857143,"n",0.0847457627118644,0.148817857325149,11.9,0,59,0.0474832011414894,1,0.3,0.3
"376","14.3","1",0.0892857142857143,"n",0.0847457627118644,0.151411382703605,13.5,0,59,0.0609610677654568,1,0.3,0.3
"377","15.7","1",0.0892857142857143,"n",0.0847457627118644,0.153771059668952,14.6,0,59,0.0736734695306137,1,0.3,0.3
"378","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.155368896799691,15.3,0,59,0.0855629456458519,1,0.3,0.3
"379","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.156990336513022,16.3,0,59,0.100978294813343,1,0.3,0.3
"380","20","1",0.0892857142857143,"n",0.0847457627118644,0.158490649153442,17.4,0,59,0.116776368362708,1,0.3,0.3
"381","7.1","2",0.107142857142857,"n",0.101694915254237,0.128689118180319,8.6,0,59,0.0218258889746837,1,0.3,0.3
"382","8.5","2",0.125,"n",0.11864406779661,0.135529241125532,10.4,0,59,0.0292311364051188,1,0.3,0.3
"383","10","2",0.125,"n",0.11864406779661,0.139817510062641,10.9,0,59,0.0349100257424548,1,0.3,0.3
"384","11.4","2",0.125,"n",0.11864406779661,0.14592500879409,11.2,0,59,0.0387502500907519,1,0.3,0.3
"385","12.8","2",0.125,"n",0.11864406779661,0.148817857325149,11.9,0,59,0.0474832011414894,1,0.3,0.3
"386","14.3","2",0.125,"n",0.11864406779661,0.151411382703605,13.5,0,59,0.0609610677654568,1,0.3,0.3
"387","15.7","2",0.125,"n",0.11864406779661,0.153771059668952,14.6,0,59,0.0736734695306137,1,0.3,0.3
