"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","ya","yn","yn_ya"
"388","17.1","2",0.125,"n",0.11864406779661,0.155368896799691,15.3,0,59,0.0855629456458519,1,0.3,0.3
"389","18.6","2",0.125,"n",0.11864406779661,0.156990336513022,16.3,0,59,0.100978294813343,1,0.3,0.3
"390","20","2",0.125,"n",0.11864406779661,0.158490649153442,17.4,0,59,0.116776368362708,1,0.3,0.3
"391","7.1","0",0,"a",0,0.128689118180319,8.6,0,59,0.0218258889746837,1,0.3,0.3
"392","8.5","0",0,"a",0,0.135529241125532,10.4,0,59,0.0292311364051188,1,0.3,0.3
"393","10","0",0,"a",0,0.139817510062641,10.9,0,59,0.0349100257424548,1,0.3,0.3
"394","11.4","0",0,"a",0,0.14592500879409,11.2,0,59,0.0387502500907519,1,0.3,0.3
"395","12.8","0",0,"a",0,0.148817857325149,11.9,0,59,0.0474832011414894,1,0.3,0.3
"396","14.3","0",0,"a",0,0.151411382703605,13.5,0,59,0.0609610677654568,1,0.3,0.3
"397","15.7","0",0,"a",0,0.153771059668952,14.6,0,59,0.0736734695306137,1,0.3,0.3
"398","17.1","0",0,"a",0,0.155368896799691,15.3,0,59,0.0855629456458519,1,0.3,0.3
"399","18.6","0",0,"a",0,0.156990336513022,16.3,0,59,0.100978294813343,1,0.3,0.3
"400","20","0",0,"a",0,0.158490649153442,17.4,0,59,0.116776368362708,1,0.3,0.3
"401","7.1","1",0,"a",0,0.128689118180319,8.6,0,59,0.0218258889746837,1,0.3,0.3
"402","8.5","1",0,"a",0,0.135529241125532,10.4,0,59,0.0292311364051188,1,0.3,0.3
"403","10","1",0,"a",0,0.139817510062641,10.9,0,59,0.0349100257424548,1,0.3,0.3
"404","11.4","1",0,"a",0,0.14592500879409,11.2,0,59,0.0387502500907519,1,0.3,0.3
"405","12.8","1",0,"a",0,0.148817857325149,11.9,0,59,0.0474832011414894,1,0.3,0.3
"406","14.3","1",0,"a",0,0.151411382703605,13.5,0,59,0.0609610677654568,1,0.3,0.3
"407","15.7","1",0,"a",0,0.153771059668952,14.6,0,59,0.0736734695306137,1,0.3,0.3
"408","17.1","1",0,"a",0,0.155368896799691,15.3,0,59,0.0855629456458519,1,0.3,0.3
"409","18.6","1",0,"a",0,0.156990336513022,16.3,0,59,0.100978294813343,1,0.3,0.3
"410","20","1",0,"a",0,0.158490649153442,17.4,0,59,0.116776368362708,1,0.3,0.3
"411","7.1","2",1,"a",0.0508474576271186,0.128689118180319,8.6,0,59,0.0218258889746837,1,0.3,0.3
"412","8.5","2",1,"a",0.0508474576271186,0.135529241125532,10.4,0,59,0.0292311364051188,1,0.3,0.3
"413","10","2",1,"a",0.0508474576271186,0.139817510062641,10.9,0,59,0.0349100257424548,1,0.3,0.3
"414","11.4","2",1,"a",0.0508474576271186,0.14592500879409,11.2,0,59,0.0387502500907519,1,0.3,0.3
"415","12.8","2",1,"a",0.0508474576271186,0.148817857325149,11.9,0,59,0.0474832011414894,1,0.3,0.3
"416","14.3","2",1,"a",0.0508474576271186,0.151411382703605,13.5,0,59,0.0609610677654568,1,0.3,0.3
"417","15.7","2",1,"a",0.0508474576271186,0.153771059668952,14.6,0,59,0.0736734695306137,1,0.3,0.3
"418","17.1","2",1,"a",0.0508474576271186,0.155368896799691,15.3,0,59,0.0855629456458519,1,0.3,0.3
"419","18.6","2",1,"a",0.0508474576271186,0.156990336513022,16.3,0,59,0.100978294813343,1,0.3,0.3
"420","20","2",1,"a",0.0508474576271186,0.158490649153442,17.4,0,59,0.116776368362708,1,0.3,0.3
"421","7.1","0",0.767857142857143,"n",0.728813559322034,0.0403095864084363,8.6,0,59,0.0218258889746837,1,0.5,0.5
"422","8.5","0",0.785714285714286,"n",0.745762711864407,0.0437411557462572,10.4,0,59,0.0292311364051188,1,0.5,0.5
"423","10","0",0.785714285714286,"n",0.745762711864407,0.0459648908555436,10.9,0,59,0.0349100257424548,1,0.5,0.5
"424","11.4","0",0.785714285714286,"n",0.745762711864407,0.0490085398861946,11.2,0,59,0.0387502500907519,1,0.5,0.5
"425","12.8","0",0.785714285714286,"n",0.745762711864407,0.0505408918502484,11.9,0,59,0.0474832011414894,1,0.5,0.5
"426","14.3","0",0.785714285714286,"n",0.745762711864407,0.0519386107013109,13.5,0,59,0.0609610677654568,1,0.5,0.5
"427","15.7","0",0.785714285714286,"n",0.745762711864407,0.0532307694831363,14.6,0,59,0.0736734695306137,1,0.5,0.5
"428","17.1","0",0.785714285714286,"n",0.745762711864407,0.0541030578291718,15.3,0,59,0.0855629456458519,1,0.5,0.5
"429","18.6","0",0.785714285714286,"n",0.745762711864407,0.0549936055818811,16.3,0,59,0.100978294813343,1,0.5,0.5
"430","20","0",0.785714285714286,"n",0.745762711864407,0.0558265096019177,17.4,0,59,0.116776368362708,1,0.5,0.5
"431","7.1","1",0.125,"n",0.11864406779661,0.0403095864084363,8.6,0,59,0.0218258889746837,1,0.5,0.5
"432","8.5","1",0.0892857142857143,"n",0.0847457627118644,0.0437411557462572,10.4,0,59,0.0292311364051188,1,0.5,0.5
"433","10","1",0.0892857142857143,"n",0.0847457627118644,0.0459648908555436,10.9,0,59,0.0349100257424548,1,0.5,0.5
"434","11.4","1",0.0892857142857143,"n",0.0847457627118644,0.0490085398861946,11.2,0,59,0.0387502500907519,1,0.5,0.5
"435","12.8","1",0.0892857142857143,"n",0.0847457627118644,0.0505408918502484,11.9,0,59,0.0474832011414894,1,0.5,0.5
"436","14.3","1",0.0892857142857143,"n",0.0847457627118644,0.0519386107013109,13.5,0,59,0.0609610677654568,1,0.5,0.5
"437","15.7","1",0.0892857142857143,"n",0.0847457627118644,0.0532307694831363,14.6,0,59,0.0736734695306137,1,0.5,0.5
"438","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.0541030578291718,15.3,0,59,0.0855629456458519,1,0.5,0.5
"439","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.0549936055818811,16.3,0,59,0.100978294813343,1,0.5,0.5
"440","20","1",0.0892857142857143,"n",0.0847457627118644,0.0558265096019177,17.4,0,59,0.116776368362708,1,0.5,0.5
"441","7.1","2",0.107142857142857,"n",0.101694915254237,0.0403095864084363,8.6,0,59,0.0218258889746837,1,0.5,0.5
"442","8.5","2",0.125,"n",0.11864406779661,0.0437411557462572,10.4,0,59,0.0292311364051188,1,0.5,0.5
"443","10","2",0.125,"n",0.11864406779661,0.0459648908555436,10.9,0,59,0.0349100257424548,1,0.5,0.5
"444","11.4","2",0.125,"n",0.11864406779661,0.0490085398861946,11.2,0,59,0.0387502500907519,1,0.5,0.5
"445","12.8","2",0.125,"n",0.11864406779661,0.0505408918502484,11.9,0,59,0.0474832011414894,1,0.5,0.5
"446","14.3","2",0.125,"n",0.11864406779661,0.0519386107013109,13.5,0,59,0.0609610677654568,1,0.5,0.5
"447","15.7","2",0.125,"n",0.11864406779661,0.0532307694831363,14.6,0,59,0.0736734695306137,1,0.5,0.5
"448","17.1","2",0.125,"n",0.11864406779661,0.0541030578291718,15.3,0,59,0.0855629456458519,1,0.5,0.5
"449","18.6","2",0.125,"n",0.11864406779661,0.0549936055818811,16.3,0,59,0.100978294813343,1,0.5,0.5
"450","20","2",0.125,"n",0.11864406779661,0.0558265096019177,17.4,0,59,0.116776368362708,1,0.5,0.5
"451","7.1","0",0,"a",0,0.0403095864084363,8.6,0,59,0.0218258889746837,1,0.5,0.5
"452","8.5","0",0,"a",0,0.0437411557462572,10.4,0,59,0.0292311364051188,1,0.5,0.5
"453","10","0",0,"a",0,0.0459648908555436,10.9,0,59,0.0349100257424548,1,0.5,0.5
"454","11.4","0",0,"a",0,0.0490085398861946,11.2,0,59,0.0387502500907519,1,0.5,0.5
"455","12.8","0",0,"a",0,0.0505408918502484,11.9,0,59,0.0474832011414894,1,0.5,0.5
"456","14.3","0",0,"a",0,0.0519386107013109,13.5,0,59,0.0609610677654568,1,0.5,0.5
"457","15.7","0",0,"a",0,0.0532307694831363,14.6,0,59,0.0736734695306137,1,0.5,0.5
"458","17.1","0",0,"a",0,0.0541030578291718,15.3,0,59,0.0855629456458519,1,0.5,0.5
"459","18.6","0",0,"a",0,0.0549936055818811,16.3,0,59,0.100978294813343,1,0.5,0.5
"460","20","0",0,"a",0,0.0558265096019177,17.4,0,59,0.116776368362708,1,0.5,0.5
"461","7.1","1",0,"a",0,0.0403095864084363,8.6,0,59,0.0218258889746837,1,0.5,0.5
"462","8.5","1",0,"a",0,0.0437411557462572,10.4,0,59,0.0292311364051188,1,0.5,0.5
"463","10","1",0,"a",0,0.0459648908555436,10.9,0,59,0.0349100257424548,1,0.5,0.5
"464","11.4","1",0,"a",0,0.0490085398861946,11.2,0,59,0.0387502500907519,1,0.5,0.5
"465","12.8","1",0,"a",0,0.0505408918502484,11.9,0,59,0.0474832011414894,1,0.5,0.5
"466","14.3","1",0,"a",0,0.0519386107013109,13.5,0,59,0.0609610677654568,1,0.5,0.5
"467","15.7","1",0,"a",0,0.0532307694831363,14.6,0,59,0.0736734695306137,1,0.5,0.5
"468","17.1","1",0,"a",0,0.0541030578291718,15.3,0,59,0.0855629456458519,1,0.5,0.5
"469","18.6","1",0,"a",0,0.0549936055818811,16.3,0,59,0.100978294813343,1,0.5,0.5
"470","20","1",0,"a",0,0.0558265096019177,17.4,0,59,0.116776368362708,1,0.5,0.5
"471","7.1","2",1,"a",0.0508474576271186,0.0403095864084363,8.6,0,59,0.0218258889746837,1,0.5,0.5
"472","8.5","2",1,"a",0.0508474576271186,0.0437411557462572,10.4,0,59,0.0292311364051188,1,0.5,0.5
"473","10","2",1,"a",0.0508474576271186,0.0459648908555436,10.9,0,59,0.0349100257424548,1,0.5,0.5
"474","11.4","2",1,"a",0.0508474576271186,0.0490085398861946,11.2,0,59,0.0387502500907519,1,0.5,0.5
"475","12.8","2",1,"a",0.0508474576271186,0.0505408918502484,11.9,0,59,0.0474832011414894,1,0.5,0.5
"476","14.3","2",1,"a",0.0508474576271186,0.0519386107013109,13.5,0,59,0.0609610677654568,1,0.5,0.5
"477","15.7","2",1,"a",0.0508474576271186,0.0532307694831363,14.6,0,59,0.0736734695306137,1,0.5,0.5
"478","17.1","2",1,"a",0.0508474576271186,0.0541030578291718,15.3,0,59,0.0855629456458519,1,0.5,0.5
"479","18.6","2",1,"a",0.0508474576271186,0.0549936055818811,16.3,0,59,0.100978294813343,1,0.5,0.5
"480","20","2",1,"a",0.0508474576271186,0.0558265096019177,17.4,0,59,0.116776368362708,1,0.5,0.5
"481","7.1","0",0.767857142857143,"n",0.728813559322034,0.0126262638162027,8.6,0,59,0.0218258889746837,1,0.7,0.7
"482","8.5","0",0.5,"n",0.444444444444444,0.125830766609878,2.9,18.4,27,0.0720462380582391,1,0.7,0.7
"483","10","0",0.444444444444444,"n",0.363636363636364,0.180190806217903,1.9,22.9,22,0.101598148942839,1,0.7,0.7
"484","11.4","0",0.409090909090909,"n",0.36,0.151052101031471,2.1,22.2,25,0.104828335740565,1,0.7,0.7
"485","12.8","0",0.551724137931034,"n",0.5,0.0969014585867032,3.8,19.1,32,0.104828335740565,1,0.7,0.7
"486","14.3","0",0.555555555555556,"n",0.5,0.115805099902394,4,22.5,30,0.138634548269411,1,0.7,0.7
"487","15.7","0",0.612903225806452,"n",0.558823529411765,0.0917125485549036,5.8,20.9,34,0.149624696786734,1,0.7,0.7
"488","17.1","0",0.714285714285714,"n",0.641025641025641,0.0669094972263208,7.3,17.4,39,0.147570981824192,1,0.7,0.7
"489","18.6","0",0.785714285714286,"n",0.745762711864407,0.0192642217480988,16.3,0,59,0.100978294813343,1,0.7,0.7
"490","20","0",0.785714285714286,"n",0.745762711864407,0.0196642463828619,17.4,0,59,0.116776368362708,1,0.7,0.7
"491","7.1","1",0.125,"n",0.11864406779661,0.0126262638162027,8.6,0,59,0.0218258889746837,1,0.7,0.7
"492","8.5","1",0.208333333333333,"n",0.185185185185185,0.125830766609878,2.9,18.4,27,0.0720462380582391,1,0.7,0.7
"493","10","1",0.166666666666667,"n",0.136363636363636,0.180190806217903,1.9,22.9,22,0.101598148942839,1,0.7,0.7
"494","11.4","1",0.318181818181818,"n",0.28,0.151052101031471,2.1,22.2,25,0.104828335740565,1,0.7,0.7
"495","12.8","1",0.241379310344828,"n",0.21875,0.0969014585867032,3.8,19.1,32,0.104828335740565,1,0.7,0.7
"496","14.3","1",0.185185185185185,"n",0.166666666666667,0.115805099902394,4,22.5,30,0.138634548269411,1,0.7,0.7
"497","15.7","1",0.161290322580645,"n",0.147058823529412,0.0917125485549036,5.8,20.9,34,0.149624696786734,1,0.7,0.7
"498","17.1","1",0.0857142857142857,"n",0.0769230769230769,0.0669094972263208,7.3,17.4,39,0.147570981824192,1,0.7,0.7
"499","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.0192642217480988,16.3,0,59,0.100978294813343,1,0.7,0.7
"500","20","1",0.0892857142857143,"n",0.0847457627118644,0.0196642463828619,17.4,0,59,0.116776368362708,1,0.7,0.7
"501","7.1","2",0.107142857142857,"n",0.101694915254237,0.0126262638162027,8.6,0,59,0.0218258889746837,1,0.7,0.7
"502","8.5","2",0.291666666666667,"n",0.259259259259259,0.125830766609878,2.9,18.4,27,0.0720462380582391,1,0.7,0.7
"503","10","2",0.388888888888889,"n",0.318181818181818,0.180190806217903,1.9,22.9,22,0.101598148942839,1,0.7,0.7
"504","11.4","2",0.272727272727273,"n",0.24,0.151052101031471,2.1,22.2,25,0.104828335740565,1,0.7,0.7
"505","12.8","2",0.206896551724138,"n",0.1875,0.0969014585867032,3.8,19.1,32,0.104828335740565,1,0.7,0.7
"506","14.3","2",0.259259259259259,"n",0.233333333333333,0.115805099902394,4,22.5,30,0.138634548269411,1,0.7,0.7
"507","15.7","2",0.225806451612903,"n",0.205882352941176,0.0917125485549036,5.8,20.9,34,0.149624696786734,1,0.7,0.7
"508","17.1","2",0.2,"n",0.179487179487179,0.0669094972263208,7.3,17.4,39,0.147570981824192,1,0.7,0.7
"509","18.6","2",0.125,"n",0.11864406779661,0.0192642217480988,16.3,0,59,0.100978294813343,1,0.7,0.7
"510","20","2",0.125,"n",0.11864406779661,0.0196642463828619,17.4,0,59,0.116776368362708,1,0.7,0.7
"511","7.1","0",0,"a",0,0.0126262638162027,8.6,0,59,0.0218258889746837,1,0.7,0.7
"512","8.5","0",0,"a",0,0.125830766609878,2.9,18.4,27,0.0720462380582391,1,0.7,0.7
"513","10","0",0,"a",0,0.180190806217903,1.9,22.9,22,0.101598148942839,1,0.7,0.7
"514","11.4","0",0,"a",0,0.151052101031471,2.1,22.2,25,0.104828335740565,1,0.7,0.7
"515","12.8","0",0,"a",0,0.0969014585867032,3.8,19.1,32,0.104828335740565,1,0.7,0.7
"516","14.3","0",0,"a",0,0.115805099902394,4,22.5,30,0.138634548269411,1,0.7,0.7
"517","15.7","0",0,"a",0,0.0917125485549036,5.8,20.9,34,0.149624696786734,1,0.7,0.7
"518","17.1","0",0,"a",0,0.0669094972263208,7.3,17.4,39,0.147570981824192,1,0.7,0.7
"519","18.6","0",0,"a",0,0.0192642217480988,16.3,0,59,0.100978294813343,1,0.7,0.7
"520","20","0",0,"a",0,0.0196642463828619,17.4,0,59,0.116776368362708,1,0.7,0.7
"521","7.1","1",0,"a",0,0.0126262638162027,8.6,0,59,0.0218258889746837,1,0.7,0.7
"522","8.5","1",0,"a",0,0.125830766609878,2.9,18.4,27,0.0720462380582391,1,0.7,0.7
"523","10","1",0,"a",0,0.180190806217903,1.9,22.9,22,0.101598148942839,1,0.7,0.7
"524","11.4","1",0,"a",0,0.151052101031471,2.1,22.2,25,0.104828335740565,1,0.7,0.7
"525","12.8","1",0,"a",0,0.0969014585867032,3.8,19.1,32,0.104828335740565,1,0.7,0.7
"526","14.3","1",0,"a",0,0.115805099902394,4,22.5,30,0.138634548269411,1,0.7,0.7
"527","15.7","1",0,"a",0,0.0917125485549036,5.8,20.9,34,0.149624696786734,1,0.7,0.7
"528","17.1","1",0,"a",0,0.0669094972263208,7.3,17.4,39,0.147570981824192,1,0.7,0.7
"529","18.6","1",0,"a",0,0.0192642217480988,16.3,0,59,0.100978294813343,1,0.7,0.7
"530","20","1",0,"a",0,0.0196642463828619,17.4,0,59,0.116776368362708,1,0.7,0.7
"531","7.1","2",1,"a",0.0508474576271186,0.0126262638162027,8.6,0,59,0.0218258889746837,1,0.7,0.7
"532","8.5","2",1,"a",0.111111111111111,0.125830766609878,2.9,18.4,27,0.0720462380582391,1,0.7,0.7
"533","10","2",1,"a",0.181818181818182,0.180190806217903,1.9,22.9,22,0.101598148942839,1,0.7,0.7
"534","11.4","2",1,"a",0.12,0.151052101031471,2.1,22.2,25,0.104828335740565,1,0.7,0.7
"535","12.8","2",1,"a",0.09375,0.0969014585867032,3.8,19.1,32,0.104828335740565,1,0.7,0.7
"536","14.3","2",1,"a",0.1,0.115805099902394,4,22.5,30,0.138634548269411,1,0.7,0.7
"537","15.7","2",1,"a",0.0882352941176471,0.0917125485549036,5.8,20.9,34,0.149624696786734,1,0.7,0.7
"538","17.1","2",1,"a",0.102564102564103,0.0669094972263208,7.3,17.4,39,0.147570981824192,1,0.7,0.7
"539","18.6","2",1,"a",0.0508474576271186,0.0192642217480988,16.3,0,59,0.100978294813343,1,0.7,0.7
"540","20","2",1,"a",0.0508474576271186,0.0196642463828619,17.4,0,59,0.116776368362708,1,0.7,0.7
"541","7.1","0",0.2,"n",0.166666666666667,0.164245213876469,0.800000000000001,19,18,0.0581388249819421,1,0.9,0.9
"542","8.5","0",0.428571428571429,"n",0.315789473684211,0.161007768711616,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"543","10","0",0.111111111111111,"n",0.0625,0.211380969303711,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"544","11.4","0",0.375,"n",0.3,0.15355999182279,1.3,24.5,20,0.112063315447455,1,0.9,0.9
"545","12.8","0",0,"n",0,0.26498226108094,0.699999999999999,29.2,14,0.145515543798503,1,0.9,0.9
"546","14.3","0",0,"n",0,0.269481263336382,0.699999999999999,31.5,14,0.171024081496852,1,0.9,0.9
"547","15.7","0",0.555555555555556,"n",0.434782608695652,0.129270695147682,3,29.8,23,0.186076914286697,1,0.9,0.9
"548","17.1","0",0.5,"n",0.380952380952381,0.155371145784642,2.4,33,21,0.208375335695202,1,0.9,0.9
"549","18.6","0",0.578947368421053,"n",0.458333333333333,0.122929557247194,3.3,32.5,24,0.217550925851053,1,0.9,0.9
"550","20","0",0.555555555555556,"n",0.434782608695652,0.13683024473813,3,34.9,23,0.231232929986498,1,0.9,0.9
"551","7.1","1",0.333333333333333,"n",0.277777777777778,0.164245213876469,0.800000000000001,19,18,0.0581388249819421,1,0.9,0.9
"552","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.161007768711616,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"553","10","1",0,"n",0,0.211380969303711,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"554","11.4","1",0.1875,"n",0.15,0.15355999182279,1.3,24.5,20,0.112063315447455,1,0.9,0.9
"555","12.8","1",0.3,"n",0.214285714285714,0.26498226108094,0.699999999999999,29.2,14,0.145515543798503,1,0.9,0.9
"556","14.3","1",0.3,"n",0.214285714285714,0.269481263336382,0.699999999999999,31.5,14,0.171024081496852,1,0.9,0.9
"557","15.7","1",0.0555555555555556,"n",0.0434782608695652,0.129270695147682,3,29.8,23,0.186076914286697,1,0.9,0.9
"558","17.1","1",0.0625,"n",0.0476190476190476,0.155371145784642,2.4,33,21,0.208375335695202,1,0.9,0.9
"559","18.6","1",0.0526315789473684,"n",0.0416666666666667,0.122929557247194,3.3,32.5,24,0.217550925851053,1,0.9,0.9
"560","20","1",0,"n",0,0.13683024473813,3,34.9,23,0.231232929986498,1,0.9,0.9
"561","7.1","2",0.466666666666667,"n",0.388888888888889,0.164245213876469,0.800000000000001,19,18,0.0581388249819421,1,0.9,0.9
"562","8.5","2",0.5,"n",0.368421052631579,0.161007768711616,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"563","10","2",0.888888888888889,"n",0.5,0.211380969303711,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"564","11.4","2",0.4375,"n",0.35,0.15355999182279,1.3,24.5,20,0.112063315447455,1,0.9,0.9
"565","12.8","2",0.7,"n",0.5,0.26498226108094,0.699999999999999,29.2,14,0.145515543798503,1,0.9,0.9
"566","14.3","2",0.7,"n",0.5,0.269481263336382,0.699999999999999,31.5,14,0.171024081496852,1,0.9,0.9
"567","15.7","2",0.388888888888889,"n",0.304347826086957,0.129270695147682,3,29.8,23,0.186076914286697,1,0.9,0.9
"568","17.1","2",0.4375,"n",0.333333333333333,0.155371145784642,2.4,33,21,0.208375335695202,1,0.9,0.9
"569","18.6","2",0.368421052631579,"n",0.291666666666667,0.122929557247194,3.3,32.5,24,0.217550925851053,1,0.9,0.9
"570","20","2",0.444444444444444,"n",0.347826086956522,0.13683024473813,3,34.9,23,0.231232929986498,1,0.9,0.9
"571","7.1","0",0,"a",0,0.164245213876469,0.800000000000001,19,18,0.0581388249819421,1,0.9,0.9
"572","8.5","0",0,"a",0,0.161007768711616,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"573","10","0",0.285714285714286,"a",0.125,0.211380969303711,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"574","11.4","0",0,"a",0,0.15355999182279,1.3,24.5,20,0.112063315447455,1,0.9,0.9
"575","12.8","0",0,"a",0,0.26498226108094,0.699999999999999,29.2,14,0.145515543798503,1,0.9,0.9
"576","14.3","0",0,"a",0,0.269481263336382,0.699999999999999,31.5,14,0.171024081496852,1,0.9,0.9
"577","15.7","0",0,"a",0,0.129270695147682,3,29.8,23,0.186076914286697,1,0.9,0.9
"578","17.1","0",0,"a",0,0.155371145784642,2.4,33,21,0.208375335695202,1,0.9,0.9
"579","18.6","0",0,"a",0,0.122929557247194,3.3,32.5,24,0.217550925851053,1,0.9,0.9
"580","20","0",0,"a",0,0.13683024473813,3,34.9,23,0.231232929986498,1,0.9,0.9
"581","7.1","1",0,"a",0,0.164245213876469,0.800000000000001,19,18,0.0581388249819421,1,0.9,0.9
"582","8.5","1",0,"a",0,0.161007768711616,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"583","10","1",0.142857142857143,"a",0.0625,0.211380969303711,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"584","11.4","1",0,"a",0,0.15355999182279,1.3,24.5,20,0.112063315447455,1,0.9,0.9
"585","12.8","1",0,"a",0,0.26498226108094,0.699999999999999,29.2,14,0.145515543798503,1,0.9,0.9
"586","14.3","1",0,"a",0,0.269481263336382,0.699999999999999,31.5,14,0.171024081496852,1,0.9,0.9
"587","15.7","1",0,"a",0,0.129270695147682,3,29.8,23,0.186076914286697,1,0.9,0.9
"588","17.1","1",0,"a",0,0.155371145784642,2.4,33,21,0.208375335695202,1,0.9,0.9
"589","18.6","1",0,"a",0,0.122929557247194,3.3,32.5,24,0.217550925851053,1,0.9,0.9
"590","20","1",0,"a",0,0.13683024473813,3,34.9,23,0.231232929986498,1,0.9,0.9
"591","7.1","2",1,"a",0.166666666666667,0.164245213876469,0.800000000000001,19,18,0.0581388249819421,1,0.9,0.9
"592","8.5","2",1,"a",0.263157894736842,0.161007768711616,1.3,21.9,19,0.0831983826400026,1,0.9,0.9
"593","10","2",0.571428571428571,"a",0.25,0.211380969303711,0.6,25.7,16,0.112729240671452,1,0.9,0.9
"594","11.4","2",1,"a",0.2,0.15355999182279,1.3,24.5,20,0.112063315447455,1,0.9,0.9
"595","12.8","2",1,"a",0.285714285714286,0.26498226108094,0.699999999999999,29.2,14,0.145515543798503,1,0.9,0.9
"596","14.3","2",1,"a",0.285714285714286,0.269481263336382,0.699999999999999,31.5,14,0.171024081496852,1,0.9,0.9
"597","15.7","2",1,"a",0.217391304347826,0.129270695147682,3,29.8,23,0.186076914286697,1,0.9,0.9
"598","17.1","2",1,"a",0.238095238095238,0.155371145784642,2.4,33,21,0.208375335695202,1,0.9,0.9
"599","18.6","2",1,"a",0.208333333333333,0.122929557247194,3.3,32.5,24,0.217550925851053,1,0.9,0.9
"600","20","2",1,"a",0.217391304347826,0.13683024473813,3,34.9,23,0.231232929986498,1,0.9,0.9
