"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_val","iter_var"
"419","9.4","0",0,"a",0,0.0233333966607051,14.9,0,59,0.047086836514185,0.1,"Bn"
"420","10","0",0,"a",0,0.0241157377865093,15.8,0,59,0.0532525310736428,0.1,"Bn"
"421","7.1","1",0,"a",0,0.0198152107754463,12.3,0,59,0.0308423858115958,0.1,"Bn"
"422","7.6","1",0,"a",0,0.0204750051953014,12.9,0,59,0.0340004172000557,0.1,"Bn"
"423","8.2","1",0,"a",0,0.0212434640086741,13.5,0,59,0.0377567767012637,0.1,"Bn"
"424","8.8","1",0,"a",0,0.0224523253071563,13.9,0,59,0.0411472271811644,0.1,"Bn"
"425","9.4","1",0,"a",0,0.0233333966607051,14.9,0,59,0.047086836514185,0.1,"Bn"
"426","10","1",0,"a",0,0.0241157377865093,15.8,0,59,0.0532525310736428,0.1,"Bn"
"427","7.1","2",1,"a",0.0508474576271186,0.0198152107754463,12.3,0,59,0.0308423858115958,0.1,"Bn"
"428","7.6","2",1,"a",0.0508474576271186,0.0204750051953014,12.9,0,59,0.0340004172000557,0.1,"Bn"
"429","8.2","2",1,"a",0.0508474576271186,0.0212434640086741,13.5,0,59,0.0377567767012637,0.1,"Bn"
"430","8.8","2",1,"a",0.0508474576271186,0.0224523253071563,13.9,0,59,0.0411472271811644,0.1,"Bn"
"431","9.4","2",1,"a",0.0508474576271186,0.0233333966607051,14.9,0,59,0.047086836514185,0.1,"Bn"
"432","10","2",1,"a",0.0508474576271186,0.0241157377865093,15.8,0,59,0.0532525310736428,0.1,"Bn"
"433","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,"dn0"
"434","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,"dn0"
"435","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,"dn0"
"436","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,"dn0"
"437","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,"dn0"
"438","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,"dn0"
"439","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,"dn0"
"440","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,"dn0"
"441","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,"dn0"
"442","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,"dn0"
"443","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,"dn0"
"444","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,"dn0"
"445","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,"dn0"
"446","7.6","2",1,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,"dn0"
"447","8.2","2",1,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,"dn0"
"448","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,"dn0"
"449","9.4","2",1,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,"dn0"
"450","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,"dn0"
"451","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,"dn0"
"452","7.6","0",0.5,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,"dn0"
"453","8.2","0",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,"dn0"
"454","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,"dn0"
"455","9.4","0",0.333333333333333,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,"dn0"
"456","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,"dn0"
"457","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,"dn0"
"458","7.6","1",0.0625,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,"dn0"
"459","8.2","1",0.0666666666666667,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,"dn0"
"460","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,"dn0"
"461","9.4","1",0.0833333333333333,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,"dn0"
"462","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,"dn0"
"463","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,"dn0"
"464","7.6","2",0.4375,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,"dn0"
"465","8.2","2",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,"dn0"
"466","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,"dn0"
"467","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,"dn0"
"468","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,"dn0"
"469","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.9,"dn0"
"470","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.9,"dn0"
"471","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.9,"dn0"
"472","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.9,"dn0"
"473","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,0.9,"dn0"
"474","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,0.9,"dn0"
"475","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.9,"dn0"
"476","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.9,"dn0"
"477","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.9,"dn0"
"478","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.9,"dn0"
"479","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,0.9,"dn0"
"480","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,0.9,"dn0"
"481","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.9,"dn0"
"482","7.6","2",1,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.9,"dn0"
"483","8.2","2",1,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.9,"dn0"
"484","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.9,"dn0"
"485","9.4","2",1,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,0.9,"dn0"
"486","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,0.9,"dn0"
"487","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.9,"dn0"
"488","7.6","0",0.5,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.9,"dn0"
"489","8.2","0",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.9,"dn0"
"490","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.9,"dn0"
"491","9.4","0",0.333333333333333,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,0.9,"dn0"
"492","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,0.9,"dn0"
"493","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.9,"dn0"
"494","7.6","1",0.0625,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.9,"dn0"
"495","8.2","1",0.0666666666666667,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.9,"dn0"
"496","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.9,"dn0"
"497","9.4","1",0.0833333333333333,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,0.9,"dn0"
"498","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,0.9,"dn0"
"499","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.9,"dn0"
"500","7.6","2",0.4375,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.9,"dn0"
"501","8.2","2",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.9,"dn0"
"502","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.9,"dn0"
"503","9.4","2",0.583333333333333,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,0.9,"dn0"
"504","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,0.9,"dn0"
"505","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.7,"dn0"
"506","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.7,"dn0"
"507","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.7,"dn0"
"508","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.7,"dn0"
"509","9.4","0",0.4,"n",0.166666666666667,0.0858025189093004,3,22.3,24,0.101598148942839,0.7,"dn0"
"510","10","0",0.538461538461538,"n",0.304347826086957,0.0985943145283051,2.9,23.7,23,0.114064668269126,0.7,"dn0"
"511","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.7,"dn0"
"512","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.7,"dn0"
"513","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.7,"dn0"
"514","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.7,"dn0"
"515","9.4","1",0.2,"n",0.0833333333333333,0.0858025189093004,3,22.3,24,0.101598148942839,0.7,"dn0"
"516","10","1",0.0769230769230769,"n",0.0434782608695652,0.0985943145283051,2.9,23.7,23,0.114064668269126,0.7,"dn0"
"517","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.7,"dn0"
"518","7.6","2",1,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.7,"dn0"
"519","8.2","2",1,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.7,"dn0"
"520","8.8","2",1,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.7,"dn0"
"521","9.4","2",0.4,"n",0.166666666666667,0.0858025189093004,3,22.3,24,0.101598148942839,0.7,"dn0"
"522","10","2",0.384615384615385,"n",0.217391304347826,0.0985943145283051,2.9,23.7,23,0.114064668269126,0.7,"dn0"
"523","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.7,"dn0"
"524","7.6","0",0.5,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.7,"dn0"
"525","8.2","0",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.7,"dn0"
"526","8.8","0",0.384615384615385,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.7,"dn0"
"527","9.4","0",0.428571428571429,"a",0.25,0.0858025189093004,3,22.3,24,0.101598148942839,0.7,"dn0"
"528","10","0",0.3,"a",0.130434782608696,0.0985943145283051,2.9,23.7,23,0.114064668269126,0.7,"dn0"
"529","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.7,"dn0"
"530","7.6","1",0.0625,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.7,"dn0"
"531","8.2","1",0.0666666666666667,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.7,"dn0"
"532","8.8","1",0.0769230769230769,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.7,"dn0"
"533","9.4","1",0.0714285714285714,"a",0.0416666666666667,0.0858025189093004,3,22.3,24,0.101598148942839,0.7,"dn0"
"534","10","1",0,"a",0,0.0985943145283051,2.9,23.7,23,0.114064668269126,0.7,"dn0"
"535","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.7,"dn0"
"536","7.6","2",0.4375,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.7,"dn0"
"537","8.2","2",0.466666666666667,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,0.7,"dn0"
"538","8.8","2",0.538461538461538,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,0.7,"dn0"
"539","9.4","2",0.5,"a",0.291666666666667,0.0858025189093004,3,22.3,24,0.101598148942839,0.7,"dn0"
"540","10","2",0.7,"a",0.304347826086957,0.0985943145283051,2.9,23.7,23,0.114064668269126,0.7,"dn0"
"541","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.5,"dn0"
"542","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.5,"dn0"
"543","8.2","0",0.545454545454545,"n",0.222222222222222,0.06308350626385,3.5,19,27,0.0774996901503023,0.5,"dn0"
"544","8.8","0",0.5,"n",0.24,0.0784362351060293,3.2,20.4,25,0.0873248968312143,0.5,"dn0"
"545","9.4","0",0.571428571428571,"n",0.333333333333333,0.0882384940383181,3.2,22.6,24,0.104828335740565,0.5,"dn0"
"546","10","0",0.6,"n",0.409090909090909,0.109103669033837,2.9,24.3,22,0.118097367795968,0.5,"dn0"
"547","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.5,"dn0"
"548","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.5,"dn0"
"549","8.2","1",0,"n",0,0.06308350626385,3.5,19,27,0.0774996901503023,0.5,"dn0"
"550","8.8","1",0.0833333333333333,"n",0.04,0.0784362351060293,3.2,20.4,25,0.0873248968312143,0.5,"dn0"
"551","9.4","1",0.0714285714285714,"n",0.0416666666666667,0.0882384940383181,3.2,22.6,24,0.104828335740565,0.5,"dn0"
"552","10","1",0.0666666666666667,"n",0.0454545454545455,0.109103669033837,2.9,24.3,22,0.118097367795968,0.5,"dn0"
"553","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.5,"dn0"
"554","7.6","2",1,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.5,"dn0"
"555","8.2","2",0.454545454545455,"n",0.185185185185185,0.06308350626385,3.5,19,27,0.0774996901503023,0.5,"dn0"
"556","8.8","2",0.416666666666667,"n",0.2,0.0784362351060293,3.2,20.4,25,0.0873248968312143,0.5,"dn0"
"557","9.4","2",0.357142857142857,"n",0.208333333333333,0.0882384940383181,3.2,22.6,24,0.104828335740565,0.5,"dn0"
"558","10","2",0.333333333333333,"n",0.227272727272727,0.109103669033837,2.9,24.3,22,0.118097367795968,0.5,"dn0"
"559","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.5,"dn0"
"560","7.6","0",0.5,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.5,"dn0"
"561","8.2","0",0.5,"a",0.296296296296296,0.06308350626385,3.5,19,27,0.0774996901503023,0.5,"dn0"
"562","8.8","0",0.461538461538462,"a",0.24,0.0784362351060293,3.2,20.4,25,0.0873248968312143,0.5,"dn0"
"563","9.4","0",0.3,"a",0.125,0.0882384940383181,3.2,22.6,24,0.104828335740565,0.5,"dn0"
"564","10","0",0,"a",0,0.109103669033837,2.9,24.3,22,0.118097367795968,0.5,"dn0"
"565","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.5,"dn0"
"566","7.6","1",0.0625,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.5,"dn0"
"567","8.2","1",0.0625,"a",0.037037037037037,0.06308350626385,3.5,19,27,0.0774996901503023,0.5,"dn0"
"568","8.8","1",0,"a",0,0.0784362351060293,3.2,20.4,25,0.0873248968312143,0.5,"dn0"
"569","9.4","1",0,"a",0,0.0882384940383181,3.2,22.6,24,0.104828335740565,0.5,"dn0"
"570","10","1",0,"a",0,0.109103669033837,2.9,24.3,22,0.118097367795968,0.5,"dn0"
"571","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,0.5,"dn0"
"572","7.6","2",0.4375,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,0.5,"dn0"
"573","8.2","2",0.4375,"a",0.259259259259259,0.06308350626385,3.5,19,27,0.0774996901503023,0.5,"dn0"
"574","8.8","2",0.538461538461538,"a",0.28,0.0784362351060293,3.2,20.4,25,0.0873248968312143,0.5,"dn0"
"575","9.4","2",0.7,"a",0.291666666666667,0.0882384940383181,3.2,22.6,24,0.104828335740565,0.5,"dn0"
"576","10","2",1,"a",0.318181818181818,0.109103669033837,2.9,24.3,22,0.118097367795968,0.5,"dn0"
"577","7.1","0",0.5,"n",0.172413793103448,0.0496619635459536,3.8,16.1,29,0.058599963332954,0.3,"dn0"
"578","7.6","0",0.428571428571429,"n",0.214285714285714,0.0566622039445762,3.6,16.8,28,0.0633571079826131,0.3,"dn0"
"579","8.2","0",0.571428571428571,"n",0.296296296296296,0.0634491059072236,3.8,19,27,0.0791843286054554,0.3,"dn0"
"580","8.8","0",0.6,"n",0.36,0.0788404009097732,3.5,20.7,25,0.0909470885326572,0.3,"dn0"
"581","9.4","0",0.6,"n",0.391304347826087,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.3,"dn0"
"582","10","0",0.6,"n",0.409090909090909,0.109103669033837,2.9,24.3,22,0.118097367795968,0.3,"dn0"
"583","7.1","1",0,"n",0,0.0496619635459536,3.8,16.1,29,0.058599963332954,0.3,"dn0"
"584","7.6","1",0,"n",0,0.0566622039445762,3.6,16.8,28,0.0633571079826131,0.3,"dn0"
"585","8.2","1",0.0714285714285714,"n",0.037037037037037,0.0634491059072236,3.8,19,27,0.0791843286054554,0.3,"dn0"
"586","8.8","1",0.0666666666666667,"n",0.04,0.0788404009097732,3.5,20.7,25,0.0909470885326572,0.3,"dn0"
"587","9.4","1",0.133333333333333,"n",0.0869565217391304,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.3,"dn0"
"588","10","1",0.0666666666666667,"n",0.0454545454545455,0.109103669033837,2.9,24.3,22,0.118097367795968,0.3,"dn0"
"589","7.1","2",0.5,"n",0.172413793103448,0.0496619635459536,3.8,16.1,29,0.058599963332954,0.3,"dn0"
"590","7.6","2",0.571428571428571,"n",0.285714285714286,0.0566622039445762,3.6,16.8,28,0.0633571079826131,0.3,"dn0"
"591","8.2","2",0.357142857142857,"n",0.185185185185185,0.0634491059072236,3.8,19,27,0.0791843286054554,0.3,"dn0"
"592","8.8","2",0.333333333333333,"n",0.2,0.0788404009097732,3.5,20.7,25,0.0909470885326572,0.3,"dn0"
"593","9.4","2",0.266666666666667,"n",0.173913043478261,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.3,"dn0"
"594","10","2",0.333333333333333,"n",0.227272727272727,0.109103669033837,2.9,24.3,22,0.118097367795968,0.3,"dn0"
"595","7.1","0",0.578947368421053,"a",0.379310344827586,0.0496619635459536,3.8,16.1,29,0.058599963332954,0.3,"dn0"
"596","7.6","0",0.642857142857143,"a",0.321428571428571,0.0566622039445762,3.6,16.8,28,0.0633571079826131,0.3,"dn0"
"597","8.2","0",0.461538461538462,"a",0.222222222222222,0.0634491059072236,3.8,19,27,0.0791843286054554,0.3,"dn0"
"598","8.8","0",0.3,"a",0.12,0.0788404009097732,3.5,20.7,25,0.0909470885326572,0.3,"dn0"
"599","9.4","0",0,"a",0,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.3,"dn0"
"600","10","0",0,"a",0,0.109103669033837,2.9,24.3,22,0.118097367795968,0.3,"dn0"
"601","7.1","1",0.0526315789473684,"a",0.0344827586206897,0.0496619635459536,3.8,16.1,29,0.058599963332954,0.3,"dn0"
"602","7.6","1",0,"a",0,0.0566622039445762,3.6,16.8,28,0.0633571079826131,0.3,"dn0"
"603","8.2","1",0,"a",0,0.0634491059072236,3.8,19,27,0.0791843286054554,0.3,"dn0"
"604","8.8","1",0,"a",0,0.0788404009097732,3.5,20.7,25,0.0909470885326572,0.3,"dn0"
"605","9.4","1",0.125,"a",0.0434782608695652,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.3,"dn0"
"606","10","1",0,"a",0,0.109103669033837,2.9,24.3,22,0.118097367795968,0.3,"dn0"
"607","7.1","2",0.368421052631579,"a",0.241379310344828,0.0496619635459536,3.8,16.1,29,0.058599963332954,0.3,"dn0"
"608","7.6","2",0.357142857142857,"a",0.178571428571429,0.0566622039445762,3.6,16.8,28,0.0633571079826131,0.3,"dn0"
"609","8.2","2",0.538461538461538,"a",0.259259259259259,0.0634491059072236,3.8,19,27,0.0791843286054554,0.3,"dn0"
"610","8.8","2",0.7,"a",0.28,0.0788404009097732,3.5,20.7,25,0.0909470885326572,0.3,"dn0"
"611","9.4","2",0.875,"a",0.304347826086957,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.3,"dn0"
"612","10","2",1,"a",0.318181818181818,0.109103669033837,2.9,24.3,22,0.118097367795968,0.3,"dn0"
"613","7.1","0",0.466666666666667,"n",0.241379310344828,0.0504366640958239,3.9,16.1,29,0.0590637549557212,0.1,"dn0"
"614","7.6","0",0.615384615384615,"n",0.296296296296296,0.0619971218557247,3.7,18.4,27,0.0720462380582391,0.1,"dn0"
"615","8.2","0",0.6,"n",0.346153846153846,0.0701732413985408,3.7,19.8,26,0.0831983826400026,0.1,"dn0"
"616","8.8","0",0.6,"n",0.375,0.0830779044614947,3.6,22.3,24,0.101598148942839,0.1,"dn0"
"617","9.4","0",0.6,"n",0.391304347826087,0.0954527818114297,3.3,23.6,23,0.112063315447455,0.1,"dn0"
"618","10","0",0.714285714285714,"n",0.535714285714286,0.0616440388059692,5.2,21.7,28,0.116076296505076,0.1,"dn0"
"619","7.1","1",0,"n",0,0.0504366640958239,3.9,16.1,29,0.0590637549557212,0.1,"dn0"
"620","7.6","1",0,"n",0,0.0619971218557247,3.7,18.4,27,0.0720462380582391,0.1,"dn0"
"621","8.2","1",0.0666666666666667,"n",0.0384615384615385,0.0701732413985408,3.7,19.8,26,0.0831983826400026,0.1,"dn0"
"622","8.8","1",0.2,"n",0.125,0.0830779044614947,3.6,22.3,24,0.101598148942839,0.1,"dn0"
